K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
512,7,7,256,3,16,1,1,32,7,1,4,0.5748949999999999
512,7,7,256,3,1,1,1,32,1,7,2,0.14438499999999999
512,7,7,256,3,8,1,1,32,7,1,4,0.207505
512,7,7,256,3,2,1,1,32,1,1,4,0.2284
512,7,7,256,3,4,1,7,32,1,1,1,0.38346
512,7,7,256,3,1,1,1,32,1,7,1,0.200915
512,7,7,256,3,4,1,7,32,1,1,2,0.20211
512,7,7,256,3,8,1,1,32,1,7,4,0.202515
512,7,7,256,3,4,1,7,32,1,1,16,0.053235000000000005
512,7,7,256,3,8,1,1,32,1,7,2,0.349135
512,7,7,256,3,16,1,7,32,1,1,16,0.124365
512,7,7,256,3,2,1,1,32,1,1,1,0.305645
512,7,7,256,3,16,1,7,32,7,1,8,0.20712
512,7,7,256,3,16,1,1,32,7,1,1,1.690045
512,7,7,256,3,2,1,7,32,7,1,8,0.05482
512,7,7,256,3,8,1,7,32,7,1,32,0.06003
512,7,7,256,3,2,1,1,32,1,7,8,0.10653
512,7,7,256,3,1,1,1,32,7,1,2,0.18078
512,7,7,256,3,8,1,1,32,1,1,4,0.23019
512,7,7,256,3,1,1,7,32,1,1,32,0.05885
512,7,7,256,3,16,1,1,32,1,1,2,0.8901600000000001
512,7,7,256,3,2,1,1,32,1,7,16,0.11437
512,7,7,256,3,16,1,7,32,7,1,16,0.13955
512,7,7,256,3,2,1,7,32,1,1,16,0.045985
512,7,7,256,3,8,1,7,32,1,1,16,0.07701
512,7,7,256,3,4,1,1,32,1,7,32,0.15034999999999998
512,7,7,256,3,16,1,1,32,7,1,16,0.30202
512,7,7,256,3,2,1,1,32,7,1,16,0.144015
512,7,7,256,3,1,1,1,32,1,1,2,0.27459
512,7,7,256,3,4,1,1,32,1,1,2,0.23195500000000002
512,7,7,256,3,4,1,1,32,1,7,2,0.22864
512,7,7,256,3,16,1,1,32,1,1,4,0.565905
512,7,7,256,3,4,1,1,32,1,1,32,0.28045
512,7,7,256,3,16,1,7,32,7,1,1,1.12333
512,7,7,256,3,4,1,1,32,1,7,1,0.43286
512,7,7,256,3,4,1,7,32,7,1,8,0.074895
512,7,7,256,3,8,1,7,32,7,1,4,0.19982499999999997
512,7,7,256,3,8,1,1,32,7,1,16,0.157345
512,7,7,256,3,16,1,1,32,1,7,1,1.6240299999999999
512,7,7,256,3,16,1,7,32,1,1,1,0.972815
512,7,7,256,3,1,1,7,32,7,1,2,0.13302
512,7,7,256,3,2,1,1,32,1,7,2,0.142175
512,7,7,256,3,4,1,1,32,7,1,32,0.181805
512,7,7,256,3,8,1,7,32,7,1,16,0.079375
512,7,7,256,3,16,1,1,32,1,7,2,0.921215
512,7,7,256,3,16,1,7,32,7,1,32,0.10624
512,7,7,256,3,16,1,1,32,1,1,16,0.31264
512,7,7,256,3,4,1,1,32,1,1,1,0.41584
512,7,7,256,3,2,1,7,32,7,1,16,0.04301
512,7,7,256,3,16,1,1,32,1,1,8,0.388065
512,7,7,256,3,1,1,7,32,7,1,1,0.25699
512,7,7,256,3,1,1,1,32,7,1,1,0.250275
512,7,7,256,3,4,1,1,32,7,1,4,0.13576
512,7,7,256,3,1,1,7,32,7,1,8,0.05072
512,7,7,256,3,8,1,7,32,7,1,1,0.67699
512,7,7,256,3,4,1,7,32,1,1,4,0.11286
512,7,7,256,3,4,1,1,32,1,1,8,0.22648000000000001
512,7,7,256,3,4,1,7,32,7,1,32,0.046925
512,7,7,256,3,1,1,7,32,7,1,16,0.0479
512,7,7,256,3,2,1,1,32,7,1,8,0.12961499999999998
512,7,7,256,3,4,1,1,32,1,7,4,0.132145
512,7,7,256,3,1,1,1,32,1,7,16,0.139025
512,7,7,256,3,4,1,7,32,1,1,8,0.06987499999999999
512,7,7,256,3,1,1,7,32,1,1,16,0.05259
512,7,7,256,3,16,1,1,32,7,1,8,0.377805
512,7,7,256,3,2,1,1,32,7,1,1,0.30653
512,7,7,256,3,4,1,1,32,7,1,1,0.42054
512,7,7,256,3,2,1,7,32,1,1,32,0.054895
512,7,7,256,3,8,1,1,32,1,7,16,0.13028499999999998
512,7,7,256,3,1,1,1,32,1,1,16,0.260415
512,7,7,256,3,1,1,1,32,1,1,8,0.23894500000000002
512,7,7,256,3,2,1,1,32,1,7,1,0.25037
512,7,7,256,3,8,1,7,32,1,1,1,0.61344
512,7,7,256,3,8,1,1,32,1,7,32,0.15064
