K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,28,28,64,3,1,2,7,32,1,2,1,0.07067
128,28,28,64,3,2,2,2,32,2,7,32,0.08602
128,28,28,64,3,2,1,2,32,1,2,16,0.08192
128,28,28,64,3,4,1,2,32,2,1,16,0.10547
128,28,28,64,3,1,1,2,32,2,7,16,0.07782
128,28,28,64,3,1,2,7,32,7,2,16,0.05734
128,28,28,64,3,1,2,7,32,2,2,1,0.07066
128,28,28,64,3,4,2,2,32,1,7,16,0.07168
128,28,28,64,3,1,2,14,32,1,1,16,0.03584
128,28,28,64,3,1,4,7,32,1,1,16,0.0512
128,28,28,64,3,2,1,2,32,2,1,32,0.184305
128,28,28,64,3,4,1,2,32,2,1,8,0.07475
128,28,28,64,3,1,1,1,32,1,4,1,0.07782
128,28,28,64,3,2,1,1,32,2,2,32,0.23142
128,28,28,64,3,4,1,1,32,1,4,2,0.07885
128,28,28,64,3,2,1,2,32,14,2,32,0.14848
128,28,28,64,3,2,1,1,32,1,4,32,0.18022
128,28,28,64,3,1,2,2,32,2,2,4,0.054285
128,28,28,64,3,4,2,7,32,7,1,16,0.08499
128,28,28,64,3,2,1,7,32,14,2,8,0.03789
128,28,28,64,3,4,1,7,32,2,1,32,0.07066
128,28,28,64,3,2,1,1,32,2,4,32,0.18637
128,28,28,64,3,4,4,4,32,7,1,1,0.27955
128,28,28,64,3,2,1,2,32,14,1,1,0.10752
128,28,28,64,3,1,2,7,32,2,2,2,0.04198
128,28,28,64,3,4,1,1,32,2,7,2,0.08602
128,28,28,64,3,1,2,2,32,7,2,8,0.0727
128,28,28,64,3,2,1,7,32,4,1,32,0.06349
128,28,28,64,3,4,1,1,32,2,14,2,0.09216
128,28,28,64,3,1,4,7,32,1,2,8,0.035840000000000004
128,28,28,64,3,2,2,14,32,2,1,4,0.049665
128,28,28,64,3,1,2,14,32,1,1,1,0.08806
128,28,28,64,3,4,1,2,32,14,2,16,0.092145
128,28,28,64,3,1,1,2,32,1,7,1,0.06656
128,28,28,64,3,2,2,2,32,1,7,1,0.09216
128,28,28,64,3,2,1,1,32,1,7,1,0.08397
128,28,28,64,3,4,1,2,32,4,2,32,0.12493
128,28,28,64,3,4,2,2,32,1,1,2,0.09933
128,28,28,64,3,2,1,14,32,14,1,1,0.19763
128,28,28,64,3,1,1,4,32,14,1,2,0.06144
128,28,28,64,3,2,1,1,32,7,4,16,0.14234
128,28,28,64,3,1,1,4,32,7,1,16,0.06861
128,28,28,64,3,4,1,2,32,1,1,1,0.13517
128,28,28,64,3,2,1,2,32,14,2,8,0.06861
128,28,28,64,3,2,1,4,32,7,1,32,0.10445
128,28,28,64,3,2,1,14,32,4,1,1,0.09216
128,28,28,64,3,4,1,2,32,14,1,16,0.11162
128,28,28,64,3,4,1,1,32,7,1,1,0.13722
128,28,28,64,3,2,1,2,32,7,1,16,0.11469
128,28,28,64,3,1,1,2,32,4,7,4,0.06144
128,28,28,64,3,1,1,1,32,1,14,8,0.09626
128,28,28,64,3,1,2,7,32,2,2,16,0.03584
128,28,28,64,3,4,1,7,32,2,1,16,0.04608
128,28,28,64,3,1,2,4,32,14,1,16,0.06144
128,28,28,64,3,4,1,14,32,1,1,8,0.04198
128,28,28,64,3,2,2,2,32,1,2,16,0.07885
128,28,28,64,3,1,1,4,32,7,1,2,0.05734
128,28,28,64,3,1,2,2,32,1,1,8,0.07987
128,28,28,64,3,1,1,7,32,14,2,2,0.07168
128,28,28,64,3,1,1,1,32,14,2,1,0.11981
128,28,28,64,3,1,2,2,32,14,2,32,0.128
128,28,28,64,3,4,1,2,32,4,1,2,0.08499
128,28,28,64,3,2,2,7,32,2,2,2,0.05325
128,28,28,64,3,4,1,1,32,1,2,4,0.078865
128,28,28,64,3,4,1,1,32,4,2,16,0.13619
128,28,28,64,3,4,1,1,32,2,14,1,0.15565
128,28,28,64,3,1,1,7,32,14,1,4,0.03994
128,28,28,64,3,2,1,2,32,14,1,32,0.18739
128,28,28,64,3,2,2,14,32,2,1,16,0.04301
128,28,28,64,3,2,2,7,32,7,2,2,0.10547
128,28,28,64,3,4,1,2,32,1,7,32,0.09933
128,28,28,64,3,1,1,14,32,1,1,16,0.03584
128,28,28,64,3,1,1,2,32,7,2,32,0.14848
