K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
256,14,14,128,3,4,1,7,32,7,2,8,0.06451
256,14,14,128,3,1,1,14,32,14,1,2,0.13005
256,14,14,128,3,4,1,7,32,2,2,2,0.13312
256,14,14,128,3,8,2,2,32,1,7,16,0.07475
256,14,14,128,3,4,1,2,32,1,7,4,0.07782
256,14,14,128,3,1,1,1,32,14,1,4,0.11571
256,14,14,128,3,8,1,1,32,14,2,4,0.1792
256,14,14,128,3,8,1,1,32,7,1,32,0.22219499999999998
256,14,14,128,3,8,1,7,32,1,1,16,0.06144
256,14,14,128,3,1,1,1,32,2,1,1,0.13517
256,14,14,128,3,4,1,7,32,14,1,2,0.19354
256,14,14,128,3,4,1,1,32,7,2,32,0.15462
256,14,14,128,3,8,1,1,32,1,1,8,0.11264
256,14,14,128,3,4,1,1,32,14,2,1,0.32154
256,14,14,128,3,1,1,1,32,7,1,2,0.10496
256,14,14,128,3,4,2,7,32,7,1,4,0.11878
256,14,14,128,3,4,1,1,32,2,7,1,0.22016
256,14,14,128,3,2,1,14,32,1,1,16,0.03072
256,14,14,128,3,1,1,2,32,14,1,8,0.07578
256,14,14,128,3,1,1,1,32,7,1,1,0.13926
256,14,14,128,3,1,1,1,32,7,1,16,0.1495
256,14,14,128,3,2,2,2,32,1,7,2,0.09011
256,14,14,128,3,4,1,1,32,7,2,8,0.08192
256,14,14,128,3,1,1,7,32,1,2,1,0.11878
256,14,14,128,3,1,1,7,32,7,1,8,0.03686
256,14,14,128,3,2,1,1,32,2,2,32,0.13824
256,14,14,128,3,8,1,1,32,14,2,2,0.30413
256,14,14,128,3,2,2,2,32,1,7,8,0.04403
256,14,14,128,3,4,2,7,32,7,1,32,0.087535
256,14,14,128,3,2,1,2,32,2,1,8,0.06144
256,14,14,128,3,2,1,1,32,2,7,16,0.08602
256,14,14,128,3,4,1,14,32,1,1,16,0.04198
256,14,14,128,3,1,1,7,32,14,2,32,0.05939
256,14,14,128,3,8,1,1,32,2,1,16,0.13722
256,14,14,128,3,2,1,1,32,7,1,2,0.10138
256,14,14,128,3,1,1,2,32,14,1,32,0.12288
256,14,14,128,3,1,1,14,32,7,1,4,0.04813
256,14,14,128,3,1,2,2,32,1,7,1,0.11674
256,14,14,128,3,4,1,1,32,1,2,4,0.08192
256,14,14,128,3,2,1,7,32,2,2,4,0.05117
256,14,14,128,3,1,1,14,32,14,1,8,0.04096
256,14,14,128,3,1,1,1,32,1,2,2,0.09216
256,14,14,128,3,8,2,2,32,1,1,4,0.17408
256,14,14,128,3,2,2,2,32,7,1,16,0.082925
256,14,14,128,3,2,1,7,32,2,1,1,0.15565
256,14,14,128,3,1,1,1,32,1,7,4,0.0809
256,14,14,128,3,1,1,14,32,14,1,16,0.04608
256,14,14,128,3,2,1,14,32,2,1,16,0.03328
256,14,14,128,3,4,2,2,32,1,7,16,0.04915
256,14,14,128,3,4,1,2,32,2,7,2,0.14029
256,14,14,128,3,4,2,7,32,1,2,32,0.03891
256,14,14,128,3,1,2,7,32,7,1,16,0.04608
256,14,14,128,3,4,1,1,32,14,2,4,0.103405
256,14,14,128,3,1,2,2,32,1,1,1,0.1577
256,14,14,128,3,2,1,2,32,7,1,32,0.11366
256,14,14,128,3,2,2,14,32,1,1,8,0.04608
256,14,14,128,3,2,1,2,32,2,1,4,0.06042
256,14,14,128,3,2,1,7,32,7,2,16,0.03584
256,14,14,128,3,4,2,7,32,7,1,1,0.36966
256,14,14,128,3,1,1,1,32,2,2,8,0.09421
256,14,14,128,3,2,2,7,32,7,2,32,0.04915
256,14,14,128,3,2,1,14,32,7,1,16,0.03686
256,14,14,128,3,8,1,7,32,1,2,32,0.055279999999999996
256,14,14,128,3,1,1,7,32,7,2,16,0.04198
256,14,14,128,3,2,1,14,32,1,1,32,0.03789
256,14,14,128,3,1,1,1,32,1,7,8,0.07578
256,14,14,128,3,1,2,7,32,1,2,32,0.03584
256,14,14,128,3,8,1,1,32,1,14,8,0.10496
256,14,14,128,3,8,1,1,32,1,7,32,0.12952
256,14,14,128,3,1,1,1,32,1,1,1,0.13722
256,14,14,128,3,1,2,7,32,1,1,1,0.13312
256,14,14,128,3,4,1,1,32,2,2,2,0.12798500000000002
256,14,14,128,3,2,1,2,32,2,7,32,0.07168
256,14,14,128,3,1,2,7,32,1,2,16,0.033295000000000005
256,14,14,128,3,4,1,2,32,2,7,1,0.25805
256,14,14,128,3,4,1,1,32,2,14,32,0.12698
256,14,14,128,3,1,2,7,32,1,2,8,0.029179999999999998
256,14,14,128,3,8,1,1,32,7,1,16,0.14234
256,14,14,128,3,2,1,14,32,14,1,2,0.19558
256,14,14,128,3,2,1,1,32,7,2,32,0.15155
256,14,14,128,3,2,1,1,32,1,2,4,0.07475
256,14,14,128,3,2,1,2,32,2,7,16,0.0553
256,14,14,128,3,2,2,2,32,1,1,8,0.06042
256,14,14,128,3,4,1,7,32,7,2,16,0.04403
256,14,14,128,3,8,1,7,32,7,1,1,0.40243
256,14,14,128,3,4,1,7,32,2,1,2,0.13722
256,14,14,128,3,8,2,7,32,7,1,1,0.60928
256,14,14,128,3,2,1,2,32,7,1,1,0.1751
256,14,14,128,3,4,1,7,32,7,2,1,0.34611
256,14,14,128,3,4,1,2,32,14,1,32,0.11466
256,14,14,128,3,2,1,7,32,1,2,16,0.03174
256,14,14,128,3,2,1,2,32,2,7,1,0.16282
256,14,14,128,3,8,1,2,32,2,7,4,0.13312
256,14,14,128,3,8,2,2,32,1,7,8,0.09626
256,14,14,128,3,4,1,2,32,1,1,2,0.14234
256,14,14,128,3,4,1,1,32,1,14,8,0.07066
256,14,14,128,3,4,1,1,32,2,2,32,0.13926
256,14,14,128,3,1,1,14,32,2,1,4,0.04096
256,14,14,128,3,8,1,14,32,2,1,1,0.5417
256,14,14,128,3,4,2,7,32,7,1,8,0.07782
256,14,14,128,3,4,1,2,32,1,1,1,0.25702
256,14,14,128,3,4,1,7,32,1,2,16,0.03992
256,14,14,128,3,1,1,7,32,7,2,8,0.036845
256,14,14,128,3,2,1,2,32,2,7,4,0.06042
256,14,14,128,3,4,1,1,32,1,2,2,0.12595
256,14,14,128,3,1,1,2,32,2,1,32,0.11878
256,14,14,128,3,4,1,2,32,14,1,8,0.07578
256,14,14,128,3,4,2,2,32,7,1,8,0.083475
256,14,14,128,3,1,2,2,32,7,1,32,0.10035
256,14,14,128,3,8,2,7,32,1,1,8,0.12288
256,14,14,128,3,8,1,2,32,14,1,16,0.0993
256,14,14,128,3,1,1,7,32,7,2,32,0.05018
256,14,14,128,3,2,2,2,32,1,1,4,0.07062
256,14,14,128,3,1,1,7,32,14,2,4,0.07066
256,14,14,128,3,1,2,14,32,1,1,1,0.16179
256,14,14,128,3,4,1,1,32,14,2,8,0.101875
256,14,14,128,3,2,1,7,32,2,2,8,0.03379
256,14,14,128,3,4,1,7,32,7,1,4,0.08397
256,14,14,128,3,4,1,2,32,2,1,32,0.109555
256,14,14,128,3,8,1,7,32,7,2,2,0.32256
256,14,14,128,3,1,2,14,32,7,1,1,0.22118
256,14,14,128,3,1,1,1,32,2,14,16,0.113645
256,14,14,128,3,4,1,7,32,1,1,16,0.03994
256,14,14,128,3,2,1,7,32,1,2,4,0.04915
256,14,14,128,3,1,1,1,32,7,2,8,0.105455
256,14,14,128,3,8,1,7,32,1,1,8,0.07987
256,14,14,128,3,1,1,7,32,14,1,32,0.05427
256,14,14,128,3,1,2,14,32,7,1,4,0.06451
256,14,14,128,3,2,1,7,32,2,1,8,0.035315
256,14,14,128,3,4,1,14,32,1,1,8,0.0471
256,14,14,128,3,2,1,2,32,1,1,4,0.06042
256,14,14,128,3,2,1,1,32,1,7,32,0.10547
256,14,14,128,3,1,1,1,32,2,14,1,0.13824
256,14,14,128,3,4,2,2,32,7,1,4,0.10547
256,14,14,128,3,2,2,7,32,1,2,1,0.16589
256,14,14,128,3,2,1,1,32,2,1,8,0.09933
256,14,14,128,3,8,1,1,32,2,2,4,0.13414
256,14,14,128,3,8,1,7,32,2,1,2,0.2048
256,14,14,128,3,2,2,2,32,1,1,16,0.0896
256,14,14,128,3,8,2,2,32,7,1,32,0.11674
256,14,14,128,3,8,1,7,32,14,1,2,0.32051
256,14,14,128,3,8,1,14,32,7,1,4,0.17715
256,14,14,128,3,2,1,1,32,2,7,4,0.06861
256,14,14,128,3,4,2,2,32,1,7,2,0.12288
256,14,14,128,3,2,1,7,32,1,2,8,0.03379
256,14,14,128,3,8,2,7,32,1,1,32,0.08192
256,14,14,128,3,4,1,1,32,1,2,8,0.07885
256,14,14,128,3,2,1,1,32,14,2,8,0.09626
256,14,14,128,3,4,1,1,32,1,7,8,0.07168
256,14,14,128,3,2,1,1,32,14,2,1,0.21197
256,14,14,128,3,1,1,7,32,2,1,2,0.06552
256,14,14,128,3,8,1,1,32,14,1,1,0.44134
256,14,14,128,3,1,2,2,32,7,1,8,0.06246
256,14,14,128,3,1,1,1,32,2,14,32,0.149005
256,14,14,128,3,4,2,2,32,7,1,1,0.29338
256,14,14,128,3,1,1,7,32,1,2,16,0.03379
256,14,14,128,3,2,1,7,32,2,2,16,0.03277
256,14,14,128,3,2,2,7,32,1,2,16,0.03277
256,14,14,128,3,8,1,1,32,2,7,16,0.09728
256,14,14,128,3,4,1,1,32,7,2,4,0.09626
256,14,14,128,3,1,1,1,32,2,2,16,0.11059
256,14,14,128,3,8,1,2,32,1,7,1,0.37274
256,14,14,128,3,8,1,14,32,2,1,32,0.05837
256,14,14,128,3,2,1,14,32,2,1,2,0.08909
256,14,14,128,3,2,1,1,32,2,14,2,0.10084499999999999
256,14,14,128,3,4,1,2,32,2,1,16,0.0768
256,14,14,128,3,4,1,14,32,7,1,4,0.10342
256,14,14,128,3,4,1,1,32,1,14,4,0.08397
256,14,14,128,3,2,1,7,32,14,1,2,0.12902
256,14,14,128,3,8,1,2,32,7,1,1,0.40448
256,14,14,128,3,2,1,2,32,1,1,16,0.09728
256,14,14,128,3,4,1,1,32,1,2,32,0.13824
256,14,14,128,3,2,2,14,32,1,1,32,0.03584
256,14,14,128,3,4,1,2,32,1,1,16,0.09216
256,14,14,128,3,2,2,14,32,1,1,16,0.03994
256,14,14,128,3,2,1,7,32,7,2,8,0.04198
256,14,14,128,3,1,1,2,32,1,1,1,0.13619
256,14,14,128,3,2,1,1,32,2,2,2,0.09318
256,14,14,128,3,2,1,1,32,1,14,1,0.1495
256,14,14,128,3,8,2,2,32,1,1,8,0.12493
256,14,14,128,3,1,1,14,32,1,1,32,0.03584
256,14,14,128,3,1,1,14,32,14,1,1,0.24989
256,14,14,128,3,4,1,14,32,2,1,2,0.1239
256,14,14,128,3,1,1,1,32,14,2,4,0.11059
256,14,14,128,3,4,1,2,32,7,1,16,0.07885
256,14,14,128,3,4,1,2,32,1,7,16,0.0553
256,14,14,128,3,8,2,7,32,1,1,1,0.57037
256,14,14,128,3,1,2,2,32,1,7,32,0.05632
256,14,14,128,3,8,1,7,32,2,2,2,0.21197
256,14,14,128,3,1,1,7,32,7,1,1,0.13722
256,14,14,128,3,8,1,2,32,14,1,4,0.15053
256,14,14,128,3,1,1,2,32,2,1,16,0.08499
256,14,14,128,3,1,1,1,32,7,1,8,0.11875
256,14,14,128,3,4,1,1,32,2,7,8,0.07066
256,14,14,128,3,4,1,1,32,14,1,8,0.09827
256,14,14,128,3,1,2,2,32,1,1,32,0.10342
256,14,14,128,3,2,1,1,32,7,2,16,0.108525
256,14,14,128,3,8,1,2,32,1,1,32,0.13722
256,14,14,128,3,2,1,7,32,14,1,16,0.03891
256,14,14,128,3,1,1,1,32,14,1,2,0.107505
256,14,14,128,3,2,1,1,32,2,2,16,0.09728
256,14,14,128,3,2,1,1,32,1,1,16,0.16896
256,14,14,128,3,2,1,1,32,14,2,2,0.11571
256,14,14,128,3,1,1,2,32,7,1,4,0.069105
256,14,14,128,3,2,1,1,32,14,1,2,0.11469
256,14,14,128,3,8,1,7,32,2,2,1,0.3881
256,14,14,128,3,1,1,7,32,2,1,8,0.03277
256,14,14,128,3,2,1,14,32,14,1,32,0.04915
256,14,14,128,3,2,1,1,32,14,1,1,0.18432
256,14,14,128,3,1,1,14,32,7,1,8,0.03584
256,14,14,128,3,2,1,2,32,14,1,16,0.0809
256,14,14,128,3,8,2,2,32,1,1,1,0.50176
256,14,14,128,3,2,1,7,32,7,1,4,0.05632
256,14,14,128,3,8,1,1,32,14,1,4,0.15258
256,14,14,128,3,8,2,7,32,1,2,32,0.05734
256,14,14,128,3,4,1,1,32,7,2,2,0.13722
256,14,14,128,3,4,1,7,32,7,1,2,0.14541
256,14,14,128,3,1,1,1,32,1,2,16,0.11366
256,14,14,128,3,8,1,1,32,1,7,8,0.09318
256,14,14,128,3,4,1,1,32,7,2,1,0.24781
256,14,14,128,3,8,1,2,32,7,1,4,0.13619
256,14,14,128,3,2,1,1,32,1,7,2,0.08294
256,14,14,128,3,8,1,2,32,2,7,8,0.09216
256,14,14,128,3,2,2,14,32,7,1,1,0.35123
256,14,14,128,3,1,1,1,32,2,2,2,0.08704
256,14,14,128,3,8,1,2,32,1,7,2,0.20787
256,14,14,128,3,8,2,7,32,7,1,32,0.08294
256,14,14,128,3,2,1,1,32,7,2,1,0.17613
256,14,14,128,3,1,1,7,32,2,1,4,0.03994
256,14,14,128,3,1,1,1,32,2,1,32,0.22426
256,14,14,128,3,8,1,2,32,7,1,8,0.09933
256,14,14,128,3,1,1,1,32,2,7,16,0.09728
256,14,14,128,3,4,2,2,32,7,1,32,0.14234
256,14,14,128,3,8,1,7,32,14,1,8,0.11469
256,14,14,128,3,8,2,2,32,1,7,1,0.45978
256,14,14,128,3,1,2,7,32,7,2,4,0.07066
256,14,14,128,3,8,1,7,32,14,1,32,0.06451
256,14,14,128,3,8,1,2,32,14,1,32,0.11981
256,14,14,128,3,8,1,7,32,7,1,2,0.22118
256,14,14,128,3,2,1,1,32,1,14,2,0.09626
256,14,14,128,3,8,1,1,32,7,1,8,0.11776
256,14,14,128,3,8,1,7,32,7,2,1,0.60314
256,14,14,128,3,4,1,1,32,14,2,16,0.10957
256,14,14,128,3,4,1,14,32,7,1,32,0.06144
256,14,14,128,3,4,1,14,32,7,1,2,0.18432
256,14,14,128,3,8,1,2,32,2,1,16,0.088065
256,14,14,128,3,1,1,1,32,14,2,32,0.186355
256,14,14,128,3,4,1,1,32,1,14,2,0.12186
256,14,14,128,3,4,1,2,32,14,1,4,0.09523
256,14,14,128,3,1,1,14,32,2,1,32,0.03584
256,14,14,128,3,2,1,2,32,2,1,2,0.09421
256,14,14,128,3,1,2,2,32,7,1,16,0.081905
256,14,14,128,3,1,1,1,32,2,1,4,0.10752
256,14,14,128,3,4,1,7,32,1,2,2,0.13414
256,14,14,128,3,8,1,1,32,1,2,16,0.1065
256,14,14,128,3,4,1,2,32,1,7,2,0.12595
256,14,14,128,3,1,2,7,32,1,2,4,0.04147
256,14,14,128,3,8,1,2,32,1,7,32,0.08038000000000001
256,14,14,128,3,2,1,2,32,1,7,4,0.05325
256,14,14,128,3,8,1,14,32,2,1,2,0.28774
256,14,14,128,3,4,1,1,32,2,14,2,0.15667
256,14,14,128,3,2,2,14,32,7,1,8,0.06144
256,14,14,128,3,1,2,7,32,1,1,16,0.04096
256,14,14,128,3,4,2,2,32,1,7,4,0.07373
256,14,14,128,3,8,1,1,32,1,7,1,0.36045
256,14,14,128,3,1,1,1,32,14,1,16,0.15872
256,14,14,128,3,8,1,1,32,14,2,16,0.13821
256,14,14,128,3,1,1,7,32,14,1,16,0.04608
256,14,14,128,3,8,1,2,32,2,7,2,0.22221
256,14,14,128,3,4,1,2,32,2,7,32,0.07526
256,14,14,128,3,2,1,2,32,7,1,4,0.06349
256,14,14,128,3,1,1,1,32,7,2,16,0.1239
256,14,14,128,3,1,1,1,32,1,7,32,0.11776
256,14,14,128,3,8,1,1,32,2,14,2,0.28262
256,14,14,128,3,1,2,7,32,1,1,32,0.0471
256,14,14,128,3,2,1,1,32,2,7,8,0.07424
256,14,14,128,3,8,1,1,32,7,2,1,0.4137
256,14,14,128,3,8,1,2,32,7,1,2,0.22426
256,14,14,128,3,2,1,1,32,2,1,1,0.16486
256,14,14,128,3,4,2,7,32,1,2,1,0.24831999999999999
256,14,14,128,3,4,1,1,32,7,1,2,0.14336
256,14,14,128,3,2,1,1,32,1,7,8,0.06963
256,14,14,128,3,2,2,7,32,7,2,8,0.06144
256,14,14,128,3,2,2,2,32,7,1,4,0.07782
256,14,14,128,3,8,1,7,32,1,2,4,0.1239
256,14,14,128,3,1,1,1,32,1,1,32,0.24371
256,14,14,128,3,2,1,14,32,1,1,1,0.16486
256,14,14,128,3,8,1,7,32,1,1,32,0.05632
256,14,14,128,3,2,2,2,32,1,1,32,0.11571
256,14,14,128,3,8,1,2,32,2,1,2,0.22220499999999999
256,14,14,128,3,8,2,2,32,7,1,2,0.29491
256,14,14,128,3,1,1,14,32,14,1,32,0.05734
256,14,14,128,3,8,2,7,32,7,1,16,0.09933
256,14,14,128,3,8,1,2,32,1,1,4,0.13414
256,14,14,128,3,4,1,1,32,2,7,2,0.12288
256,14,14,128,3,2,2,2,32,1,1,1,0.19454500000000002
256,14,14,128,3,8,1,7,32,2,1,8,0.081395
256,14,14,128,3,4,1,1,32,1,7,32,0.10957
256,14,14,128,3,1,1,1,32,7,2,4,0.0983
256,14,14,128,3,1,1,1,32,1,14,4,0.07987
256,14,14,128,3,1,1,14,32,2,1,16,0.03277
256,14,14,128,3,2,1,2,32,1,7,16,0.052735000000000004
256,14,14,128,3,2,1,2,32,1,7,32,0.06554
256,14,14,128,3,1,1,7,32,14,1,4,0.05222
256,14,14,128,3,4,1,7,32,14,1,16,0.047085
256,14,14,128,3,4,1,1,32,2,14,1,0.28774
256,14,14,128,3,8,1,7,32,7,2,16,0.07782
256,14,14,128,3,1,1,1,32,7,2,1,0.15155
256,14,14,128,3,4,1,1,32,1,14,1,0.21709
256,14,14,128,3,2,1,2,32,1,1,2,0.09318
256,14,14,128,3,4,1,1,32,14,1,16,0.13414
256,14,14,128,3,1,1,1,32,2,1,8,0.11469
256,14,14,128,3,8,1,14,32,1,1,32,0.05837
256,14,14,128,3,2,1,7,32,2,2,1,0.15565
256,14,14,128,3,1,1,1,32,1,2,8,0.09626
256,14,14,128,3,1,1,2,32,2,7,16,0.06144
256,14,14,128,3,8,1,2,32,2,1,32,0.11878
256,14,14,128,3,2,1,7,32,14,1,8,0.04301
256,14,14,128,3,8,1,7,32,14,1,1,0.59494
256,14,14,128,3,8,1,14,32,2,1,16,0.070655
256,14,14,128,3,8,2,7,32,7,1,8,0.13312
256,14,14,128,3,1,1,1,32,2,1,2,0.10138
256,14,14,128,3,8,1,7,32,7,1,4,0.13005
256,14,14,128,3,4,1,1,32,14,2,32,0.16077
256,14,14,128,3,1,1,1,32,2,14,8,0.09318
256,14,14,128,3,2,1,7,32,14,1,4,0.07168
256,14,14,128,3,8,1,1,32,7,2,2,0.22938
256,14,14,128,3,2,1,1,32,14,1,16,0.13722
256,14,14,128,3,2,1,1,32,2,1,2,0.09725
256,14,14,128,3,8,1,1,32,14,2,32,0.18993500000000002
256,14,14,128,3,8,1,1,32,1,1,32,0.23859
256,14,14,128,3,8,1,7,32,2,2,8,0.08192
256,14,14,128,3,8,1,14,32,1,1,4,0.16384
256,14,14,128,3,8,2,7,32,1,1,4,0.18739
256,14,14,128,3,1,1,1,32,1,1,2,0.14541
256,14,14,128,3,1,2,14,32,7,1,2,0.11674
256,14,14,128,3,4,1,7,32,1,2,1,0.24371
256,14,14,128,3,1,1,1,32,2,7,32,0.13107
256,14,14,128,3,4,1,2,32,1,7,32,0.0727
256,14,14,128,3,8,1,1,32,1,2,2,0.21811
256,14,14,128,3,4,1,14,32,7,1,1,0.34611
256,14,14,128,3,2,2,14,32,1,1,2,0.12288
256,14,14,128,3,4,1,7,32,1,1,1,0.25498
256,14,14,128,3,8,1,1,32,2,1,32,0.2089
256,14,14,128,3,4,1,2,32,7,1,1,0.26726
256,14,14,128,3,4,1,1,32,1,14,16,0.08602
256,14,14,128,3,8,1,1,32,2,2,1,0.39219
256,14,14,128,3,4,1,1,32,14,1,1,0.26522
256,14,14,128,3,1,1,7,32,14,1,2,0.09318
256,14,14,128,3,4,2,7,32,1,1,1,0.26624
256,14,14,128,3,8,2,2,32,1,1,32,0.110575
256,14,14,128,3,8,1,2,32,14,1,2,0.25088
256,14,14,128,3,2,2,7,32,1,1,16,0.03789
256,14,14,128,3,8,1,1,32,1,2,4,0.13312
256,14,14,128,3,4,1,7,32,1,1,32,0.0471
256,14,14,128,3,4,1,2,32,2,7,16,0.0553
256,14,14,128,3,4,1,7,32,1,2,4,0.0768
256,14,14,128,3,8,1,1,32,2,1,1,0.40653
256,14,14,128,3,2,1,1,32,2,2,8,0.08294
256,14,14,128,3,4,1,1,32,1,14,32,0.11568
256,14,14,128,3,4,1,14,32,7,1,8,0.063475
256,14,14,128,3,8,1,7,32,1,2,1,0.38298
256,14,14,128,3,4,1,1,32,7,1,8,0.09933
256,14,14,128,3,1,2,2,32,1,7,2,0.06861
256,14,14,128,3,2,1,1,32,1,7,4,0.06758
256,14,14,128,3,4,1,7,32,1,1,4,0.07885
256,14,14,128,3,2,1,7,32,7,2,32,0.0471
256,14,14,128,3,2,1,1,32,1,2,16,0.0983
256,14,14,128,3,2,1,1,32,7,1,8,0.10138
256,14,14,128,3,1,1,1,32,2,2,1,0.13312
256,14,14,128,3,4,1,1,32,1,7,4,0.07578
256,14,14,128,3,4,1,1,32,1,2,16,0.09933
256,14,14,128,3,1,2,2,32,7,1,4,0.06349
256,14,14,128,3,2,2,7,32,7,2,16,0.03789
256,14,14,128,3,1,2,7,32,7,2,32,0.05734
256,14,14,128,3,2,1,14,32,14,1,16,0.03789
256,14,14,128,3,1,1,7,32,14,1,1,0.17715
256,14,14,128,3,4,1,14,32,2,1,32,0.03789
256,14,14,128,3,1,1,7,32,7,2,2,0.09216
256,14,14,128,3,4,1,14,32,2,1,4,0.0727
256,14,14,128,3,8,1,7,32,7,1,8,0.08602
256,14,14,128,3,2,1,1,32,1,7,1,0.14029
256,14,14,128,3,1,1,2,32,14,1,2,0.08909
256,14,14,128,3,1,1,1,32,2,1,16,0.14746
256,14,14,128,3,1,1,2,32,2,7,4,0.0512
256,14,14,128,3,4,1,7,32,7,1,32,0.06349
256,14,14,128,3,2,1,7,32,7,1,2,0.09728
256,14,14,128,3,8,1,2,32,1,7,4,0.12698
256,14,14,128,3,1,1,1,32,7,1,4,0.10957
256,14,14,128,3,1,2,2,32,1,1,4,0.05939
256,14,14,128,3,2,1,1,32,2,14,4,0.08397
256,14,14,128,3,4,1,1,32,1,7,16,0.081905
256,14,14,128,3,4,1,1,32,2,1,2,0.13824
256,14,14,128,3,1,1,1,32,14,2,8,0.11366
256,14,14,128,3,4,1,7,32,14,1,8,0.06758
256,14,14,128,3,2,1,14,32,1,1,4,0.0512
256,14,14,128,3,4,1,1,32,2,2,16,0.09728
256,14,14,128,3,1,2,7,32,7,1,2,0.08806
256,14,14,128,3,4,1,2,32,7,1,32,0.11571
256,14,14,128,3,8,1,1,32,1,14,16,0.09728
256,14,14,128,3,4,1,7,32,2,1,32,0.04608
256,14,14,128,3,8,1,1,32,7,2,32,0.16486
256,14,14,128,3,8,1,7,32,2,2,16,0.06144
256,14,14,128,3,1,1,2,32,7,1,8,0.0727
256,14,14,128,3,4,1,1,32,1,1,32,0.21811
256,14,14,128,3,2,1,2,32,1,7,1,0.13722
256,14,14,128,3,2,1,7,32,14,2,32,0.05018
256,14,14,128,3,1,2,2,32,1,1,2,0.08909
256,14,14,128,3,8,1,1,32,1,1,2,0.2304
256,14,14,128,3,1,1,7,32,1,2,4,0.03994
256,14,14,128,3,1,2,7,32,7,2,8,0.04096
256,14,14,128,3,2,2,14,32,7,1,32,0.05632
256,14,14,128,3,8,1,1,32,1,2,8,0.0993
256,14,14,128,3,2,1,1,32,2,1,16,0.128
256,14,14,128,3,1,2,14,32,1,1,2,0.08704
256,14,14,128,3,1,1,7,32,2,1,32,0.04403
256,14,14,128,3,2,1,7,32,2,2,2,0.084465
256,14,14,128,3,4,2,7,32,1,2,4,0.07987
256,14,14,128,3,4,1,1,32,1,1,16,0.17152
256,14,14,128,3,4,1,1,32,2,14,16,0.09165000000000001
256,14,14,128,3,2,2,7,32,1,1,2,0.09421
256,14,14,128,3,2,1,7,32,14,2,8,0.05837
256,14,14,128,3,1,2,14,32,7,1,8,0.03891
256,14,14,128,3,8,1,2,32,14,1,8,0.10342
256,14,14,128,3,1,1,14,32,2,1,2,0.06861
256,14,14,128,3,4,1,2,32,1,7,8,0.05632
256,14,14,128,3,8,1,2,32,1,1,1,0.39629
256,14,14,128,3,2,2,2,32,7,1,32,0.11366
256,14,14,128,3,4,1,2,32,1,1,8,0.06349
256,14,14,128,3,4,1,7,32,7,2,4,0.10346
256,14,14,128,3,2,1,1,32,7,1,4,0.08602
256,14,14,128,3,1,1,14,32,1,1,4,0.03994
256,14,14,128,3,2,2,7,32,7,1,2,0.12698
256,14,14,128,3,8,1,1,32,2,14,4,0.16589
256,14,14,128,3,8,1,2,32,7,1,32,0.12392
256,14,14,128,3,2,1,7,32,1,1,1,0.15462
256,14,14,128,3,2,2,14,32,1,1,4,0.07066
256,14,14,128,3,2,2,7,32,1,2,4,0.05373
256,14,14,128,3,4,2,7,32,1,1,16,0.0553
256,14,14,128,3,2,1,14,32,1,1,8,0.03482
256,14,14,128,3,8,1,7,32,1,2,8,0.0809
