K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
512,17,17,1024,1,2,1,17,32,1,1,1,0.771425
512,17,17,1024,1,8,1,1,32,1,1,16,0.83104
512,17,17,1024,1,1,1,1,32,1,1,4,2.65806
512,17,17,1024,1,2,1,17,32,1,1,2,0.39469
512,17,17,1024,1,1,1,1,32,1,1,32,3.15312
512,17,17,1024,1,4,1,1,32,1,1,1,1.207775
512,17,17,1024,1,2,1,1,32,1,1,2,1.46624
512,17,17,1024,1,16,1,1,32,1,1,4,0.81382
512,17,17,1024,1,2,1,1,32,1,1,1,1.7172
512,17,17,1024,1,1,1,1,32,1,1,8,2.63592
512,17,17,1024,1,4,1,1,32,1,1,8,0.872
512,17,17,1024,1,2,1,17,32,1,1,16,0.13792
512,17,17,1024,1,2,1,1,32,1,1,32,2.01066
512,17,17,1024,1,4,1,17,32,1,1,32,0.121555
512,17,17,1024,1,1,1,1,32,1,1,2,2.70387
512,17,17,1024,1,16,1,1,32,1,1,2,0.73085
512,17,17,1024,1,2,1,1,32,1,1,4,1.3915199999999999
512,17,17,1024,1,8,1,1,32,1,1,8,0.68147
512,17,17,1024,1,2,1,17,32,1,1,4,0.20968
512,17,17,1024,1,16,1,1,32,1,1,16,0.8518399999999999
512,17,17,1024,1,1,1,17,32,1,1,16,0.24525
512,17,17,1024,1,16,1,1,32,1,1,1,1.040305
512,17,17,1024,1,1,1,1,32,1,1,1,2.962015
512,17,17,1024,1,8,1,1,32,1,1,32,1.13962
512,17,17,1024,1,4,1,1,32,1,1,4,0.8392
512,17,17,1024,1,16,1,1,32,1,1,32,1.0689449999999998
512,17,17,1024,1,4,1,1,32,1,1,16,1.04291
512,17,17,1024,1,2,1,17,32,1,1,32,0.16256
512,17,17,1024,1,4,1,17,32,1,1,2,0.455955
512,17,17,1024,1,8,1,17,32,1,1,4,0.26125
512,17,17,1024,1,8,1,17,32,1,1,8,0.1552
512,17,17,1024,1,4,1,17,32,1,1,16,0.09747
512,17,17,1024,1,2,1,1,32,1,1,16,1.6289099999999999
512,17,17,1024,1,2,1,1,32,1,1,8,1.44282
512,17,17,1024,1,1,1,1,32,1,1,16,2.780415
512,17,17,1024,1,8,1,17,32,1,1,1,0.89702
512,17,17,1024,1,4,1,17,32,1,1,8,0.13957
512,17,17,1024,1,4,1,17,32,1,1,1,0.8850750000000001
512,17,17,1024,1,2,1,17,32,1,1,8,0.12525
512,17,17,1024,1,8,1,17,32,1,1,16,0.11046
512,17,17,1024,1,8,1,1,32,1,1,4,0.66504
512,17,17,1024,1,8,1,1,32,1,1,2,0.789345
512,17,17,1024,1,4,1,17,32,1,1,4,0.242925
512,17,17,1024,1,8,1,17,32,1,1,2,0.469295
512,17,17,1024,1,1,1,17,32,1,1,8,0.22829
512,17,17,1024,1,1,1,17,32,1,1,2,0.38404499999999997
512,17,17,1024,1,4,1,1,32,1,1,32,1.407455
512,17,17,1024,1,1,1,17,32,1,1,32,0.2728
512,17,17,1024,1,4,1,1,32,1,1,2,0.931025
512,17,17,1024,1,16,1,1,32,1,1,8,0.77672
512,17,17,1024,1,8,1,17,32,1,1,32,0.150255
512,17,17,1024,1,1,1,17,32,1,1,1,0.744495
512,17,17,1024,1,8,1,1,32,1,1,1,0.77283
512,17,17,1024,1,1,1,17,32,1,1,4,0.219565
