K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,27,27,128,3,2,1,9,32,1,1,32,0.1037
128,27,27,128,3,4,1,3,32,9,1,4,0.133805
128,27,27,128,3,4,1,9,32,3,1,16,0.06448
128,27,27,128,3,2,1,3,32,3,1,2,0.12947
128,27,27,128,3,4,3,3,32,9,3,32,0.19224
128,27,27,128,3,1,1,3,32,1,9,1,0.15387499999999998
128,27,27,128,3,1,1,9,32,9,1,8,0.08280000000000001
128,27,27,128,3,4,1,1,32,9,1,8,0.24781
128,27,27,128,3,4,1,27,32,1,1,32,0.07034
128,27,27,128,3,2,3,3,32,1,3,8,0.06896
128,27,27,128,3,2,1,9,32,1,3,2,0.0848
128,27,27,128,3,2,1,1,32,1,9,32,0.37245
128,27,27,128,3,2,1,9,32,3,1,2,0.098355
128,27,27,128,3,2,1,1,32,3,9,8,0.265905
128,27,27,128,3,1,1,3,32,1,1,1,0.16661
128,27,27,128,3,1,3,9,32,1,3,16,0.048525
128,27,27,128,3,1,1,1,32,3,1,8,0.30035500000000004
128,27,27,128,3,1,1,27,32,3,1,4,0.07354
128,27,27,128,3,2,3,9,32,1,3,4,0.08995
128,27,27,128,3,2,3,3,32,9,1,2,0.162095
128,27,27,128,3,1,1,3,32,1,3,4,0.12456
128,27,27,128,3,1,1,9,32,1,3,8,0.06966
128,27,27,128,3,4,1,9,32,1,1,32,0.105695
128,27,27,128,3,2,1,27,32,1,1,32,0.052175
128,27,27,128,3,4,3,9,32,3,3,4,0.20419
128,27,27,128,3,4,3,3,32,3,9,8,0.137025
128,27,27,128,3,1,1,1,32,9,1,8,0.32467
128,27,27,128,3,2,1,9,32,1,1,16,0.082975
128,27,27,128,3,2,3,9,32,9,1,1,0.44944
128,27,27,128,3,1,3,3,32,3,9,8,0.092845
128,27,27,128,3,4,3,9,32,3,3,1,0.72275
128,27,27,128,3,4,3,3,32,1,3,2,0.22592
128,27,27,128,3,1,9,9,32,1,3,16,0.08048
128,27,27,128,3,4,1,9,32,3,3,4,0.10096
128,27,27,128,3,4,3,3,32,1,3,32,0.179725
128,27,27,128,3,4,3,9,32,3,1,16,0.094545
128,27,27,128,3,1,1,3,32,3,1,32,0.206735
128,27,27,128,3,1,1,1,32,1,1,8,0.47257499999999997
128,27,27,128,3,2,3,3,32,1,1,16,0.135455
128,27,27,128,3,1,3,9,32,1,3,8,0.05205
128,27,27,128,3,2,3,3,32,3,9,16,0.090065
128,27,27,128,3,2,1,3,32,9,3,4,0.187315
128,27,27,128,3,2,1,9,32,1,1,2,0.10133
128,27,27,128,3,2,1,27,32,3,1,8,0.06566
128,27,27,128,3,2,3,9,32,3,1,1,0.298765
128,27,27,128,3,1,3,3,32,3,1,2,0.10488
128,27,27,128,3,1,1,1,32,3,1,32,0.49757
128,27,27,128,3,1,1,3,32,1,9,32,0.18147
128,27,27,128,3,4,1,1,32,1,1,16,0.44792
128,27,27,128,3,4,3,3,32,1,1,2,0.23924499999999999
128,27,27,128,3,1,3,3,32,3,3,32,0.10029
128,27,27,128,3,4,1,1,32,9,3,2,0.212865
128,27,27,128,3,4,3,3,32,9,3,4,0.25264
128,27,27,128,3,2,3,3,32,9,3,8,0.086605
128,27,27,128,3,1,1,1,32,1,3,1,0.248975
128,27,27,128,3,4,3,3,32,9,1,2,0.308145
128,27,27,128,3,1,3,3,32,3,9,1,0.29862500000000003
128,27,27,128,3,1,3,3,32,1,1,1,0.16689500000000002
128,27,27,128,3,2,1,3,32,9,1,4,0.14785500000000001
128,27,27,128,3,4,1,1,32,9,3,32,0.45392
128,27,27,128,3,1,1,3,32,9,3,8,0.16864
128,27,27,128,3,2,3,3,32,1,3,32,0.0919
128,27,27,128,3,1,1,3,32,3,1,8,0.14646
128,27,27,128,3,1,1,3,32,1,9,2,0.15416000000000002
128,27,27,128,3,4,1,3,32,3,9,32,0.207055
128,27,27,128,3,4,1,3,32,9,3,32,0.21219
128,27,27,128,3,1,1,9,32,3,1,32,0.09457499999999999
128,27,27,128,3,1,3,9,32,3,1,32,0.081715
128,27,27,128,3,1,1,3,32,3,9,8,0.16518
128,27,27,128,3,1,3,9,32,3,3,32,0.08726
128,27,27,128,3,2,3,3,32,3,3,2,0.13625500000000001
128,27,27,128,3,4,1,3,32,1,1,32,0.29197
128,27,27,128,3,2,3,3,32,3,3,8,0.08267
128,27,27,128,3,2,1,9,32,3,3,8,0.07021
128,27,27,128,3,1,3,27,32,1,1,4,0.0756
128,27,27,128,3,1,1,1,32,1,3,16,0.296275
128,27,27,128,3,4,1,9,32,1,3,1,0.31699
128,27,27,128,3,2,1,3,32,3,3,16,0.13304
128,27,27,128,3,2,1,1,32,9,3,8,0.271215
128,27,27,128,3,4,1,9,32,9,1,2,0.19331
128,27,27,128,3,1,1,3,32,9,3,32,0.2321
128,27,27,128,3,4,3,9,32,3,1,2,0.208175
128,27,27,128,3,4,1,1,32,3,1,8,0.2372
128,27,27,128,3,4,1,9,32,9,3,32,0.08601500000000001
128,27,27,128,3,2,3,3,32,3,1,1,0.213555
128,27,27,128,3,4,3,3,32,1,3,16,0.12616
128,27,27,128,3,2,1,1,32,1,9,1,0.22056
128,27,27,128,3,4,1,1,32,1,1,2,0.28573000000000004
128,27,27,128,3,4,3,9,32,3,1,8,0.10723
128,27,27,128,3,1,1,3,32,3,9,1,0.22038
128,27,27,128,3,1,3,3,32,1,3,16,0.087005
128,27,27,128,3,1,1,9,32,3,1,16,0.07976
128,27,27,128,3,2,1,1,32,3,1,1,0.23622500000000002
128,27,27,128,3,2,3,3,32,9,1,32,0.157805
128,27,27,128,3,4,1,9,32,3,3,1,0.340595
128,27,27,128,3,1,9,9,32,1,3,4,0.07507
128,27,27,128,3,2,1,9,32,3,1,32,0.082195
128,27,27,128,3,1,1,1,32,1,9,4,0.246145
128,27,27,128,3,1,9,9,32,3,1,8,0.1255
128,27,27,128,3,4,1,27,32,1,1,4,0.103935
128,27,27,128,3,2,1,3,32,1,9,16,0.12602
128,27,27,128,3,2,1,1,32,9,1,1,0.25722
128,27,27,128,3,4,3,3,32,1,9,32,0.16019
128,27,27,128,3,1,3,9,32,9,1,2,0.14451
128,27,27,128,3,1,3,9,32,1,1,4,0.060945
128,27,27,128,3,4,3,3,32,3,3,32,0.17350500000000002
128,27,27,128,3,4,1,3,32,9,3,4,0.16291
128,27,27,128,3,4,1,1,32,3,3,2,0.212975
128,27,27,128,3,1,3,3,32,1,1,16,0.138195
128,27,27,128,3,4,3,9,32,1,1,1,0.38563
128,27,27,128,3,1,3,9,32,3,3,4,0.076685
128,27,27,128,3,2,1,1,32,3,3,1,0.22605
128,27,27,128,3,1,3,3,32,9,1,32,0.153505
128,27,27,128,3,4,1,1,32,9,3,8,0.27476500000000004
128,27,27,128,3,2,3,9,32,9,1,16,0.10144
128,27,27,128,3,4,3,9,32,3,1,1,0.376845
128,27,27,128,3,2,3,3,32,1,9,16,0.07208
128,27,27,128,3,4,3,9,32,3,3,8,0.114445
128,27,27,128,3,1,1,3,32,1,1,32,0.294605
128,27,27,128,3,2,1,9,32,9,3,2,0.222785
128,27,27,128,3,4,3,3,32,9,3,16,0.12443
128,27,27,128,3,2,1,3,32,1,3,2,0.120755
128,27,27,128,3,2,1,3,32,3,1,8,0.13574
128,27,27,128,3,2,3,3,32,1,3,16,0.07632
128,27,27,128,3,2,1,3,32,1,3,4,0.11699
128,27,27,128,3,4,3,3,32,1,1,4,0.15963
128,27,27,128,3,2,3,9,32,9,1,2,0.238095
128,27,27,128,3,1,3,9,32,1,1,16,0.06048
128,27,27,128,3,1,3,9,32,1,1,8,0.05829
128,27,27,128,3,4,1,1,32,1,9,4,0.178525
128,27,27,128,3,1,1,1,32,3,1,1,0.302385
128,27,27,128,3,4,1,3,32,3,1,2,0.18664
128,27,27,128,3,2,3,3,32,3,9,2,0.242705
128,27,27,128,3,1,1,9,32,9,3,16,0.08314
128,27,27,128,3,2,1,1,32,1,3,1,0.21312
128,27,27,128,3,4,1,27,32,1,1,16,0.05658
128,27,27,128,3,1,3,3,32,3,9,32,0.102895
128,27,27,128,3,2,3,3,32,1,3,1,0.202415
128,27,27,128,3,2,1,3,32,3,9,2,0.18006
128,27,27,128,3,2,1,1,32,1,9,2,0.18321500000000002
128,27,27,128,3,2,1,1,32,1,9,16,0.25245
128,27,27,128,3,2,3,3,32,9,1,1,0.29528
128,27,27,128,3,2,1,27,32,1,1,2,0.1064
128,27,27,128,3,1,3,3,32,1,1,4,0.11904
