K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
64,56,56,64,3,2,2,28,32,2,1,16,0.06654499999999999
64,56,56,64,3,1,1,2,32,4,4,16,0.23716500000000001
64,56,56,64,3,2,1,1,32,1,7,16,0.377235
64,56,56,64,3,2,2,14,32,4,1,4,0.055855
64,56,56,64,3,2,2,7,32,7,2,4,0.06598
64,56,56,64,3,1,1,2,32,1,2,16,0.24503999999999998
64,56,56,64,3,1,1,2,32,8,2,4,0.15981
64,56,56,64,3,1,2,4,32,2,1,2,0.098445
64,56,56,64,3,1,4,4,32,1,7,1,0.079375
64,56,56,64,3,1,1,4,32,14,2,16,0.195185
64,56,56,64,3,1,1,28,32,2,1,2,0.056015
64,56,56,64,3,1,1,14,32,7,2,32,0.08538
64,56,56,64,3,2,1,2,32,4,2,4,0.13384000000000001
64,56,56,64,3,1,1,1,32,1,7,1,0.25356999999999996
64,56,56,64,3,1,4,4,32,2,1,16,0.1063
64,56,56,64,3,1,1,7,32,7,1,1,0.09208
64,56,56,64,3,1,1,4,32,8,2,32,0.22669
64,56,56,64,3,1,4,7,32,1,2,8,0.054224999999999995
64,56,56,64,3,1,1,7,32,4,1,8,0.09235
64,56,56,64,3,2,1,1,32,2,1,16,0.4548
64,56,56,64,3,2,2,7,32,1,2,8,0.06768
64,56,56,64,3,2,1,14,32,4,2,1,0.10429
64,56,56,64,3,1,1,2,32,4,4,32,0.36589
64,56,56,64,3,2,1,1,32,8,1,16,0.47014
64,56,56,64,3,1,2,8,32,1,1,8,0.06554
64,56,56,64,3,2,1,2,32,4,1,16,0.24755
64,56,56,64,3,2,1,2,32,4,1,4,0.14913500000000002
64,56,56,64,3,2,1,1,32,7,2,4,0.24496
64,56,56,64,3,1,1,2,32,1,1,8,0.315215
64,56,56,64,3,2,1,2,32,7,4,32,0.420115
64,56,56,64,3,1,4,14,32,2,1,1,0.11139
64,56,56,64,3,2,2,2,32,2,4,1,0.16024
64,56,56,64,3,2,2,2,32,7,1,2,0.14723
64,56,56,64,3,2,2,2,32,1,7,4,0.129635
64,56,56,64,3,1,1,2,32,7,4,16,0.30017499999999997
64,56,56,64,3,1,4,4,32,7,1,16,0.11158
64,56,56,64,3,2,1,2,32,8,1,8,0.18155500000000002
64,56,56,64,3,2,7,7,32,2,2,32,0.15396500000000002
64,56,56,64,3,2,4,7,32,1,2,8,0.06584000000000001
64,56,56,64,3,2,1,4,32,4,2,1,0.11896000000000001
64,56,56,64,3,1,2,14,32,7,1,2,0.06157
64,56,56,64,3,2,2,28,32,2,1,8,0.05293
64,56,56,64,3,2,1,4,32,4,7,32,0.25422500000000003
64,56,56,64,3,1,1,1,32,4,4,8,0.331885
64,56,56,64,3,1,4,7,32,7,1,32,0.16624
64,56,56,64,3,2,2,8,32,2,1,8,0.06381
64,56,56,64,3,1,1,1,32,2,14,2,0.310655
64,56,56,64,3,2,1,8,32,2,1,4,0.067185
64,56,56,64,3,2,1,2,32,8,4,8,0.18587
64,56,56,64,3,2,1,7,32,7,1,2,0.07019
64,56,56,64,3,1,2,14,32,4,2,32,0.07728
64,56,56,64,3,2,2,7,32,2,1,4,0.07296
64,56,56,64,3,2,1,1,32,1,4,2,0.19416
64,56,56,64,3,2,7,7,32,2,2,1,0.1927
64,56,56,64,3,2,2,2,32,1,4,8,0.13736
64,56,56,64,3,2,1,2,32,1,14,16,0.22697499999999998
64,56,56,64,3,1,1,1,32,2,8,16,0.44688
64,56,56,64,3,1,1,2,32,2,7,4,0.15944
64,56,56,64,3,1,1,2,32,1,4,1,0.13422499999999998
64,56,56,64,3,2,2,7,32,4,1,32,0.15706
64,56,56,64,3,2,1,1,32,7,2,16,0.44557
64,56,56,64,3,2,4,14,32,1,1,4,0.070225
64,56,56,64,3,1,2,7,32,2,2,16,0.06472
64,56,56,64,3,2,1,4,32,1,7,16,0.141295
64,56,56,64,3,2,1,1,32,4,1,32,0.77155
64,56,56,64,3,2,2,7,32,1,2,2,0.073135
64,56,56,64,3,2,4,14,32,1,2,2,0.095635
64,56,56,64,3,2,1,2,32,7,1,1,0.15656
64,56,56,64,3,1,7,8,32,1,1,8,0.087505
64,56,56,64,3,2,7,7,32,4,1,2,0.14331
64,56,56,64,3,1,1,14,32,1,1,4,0.054755
64,56,56,64,3,2,2,4,32,1,1,4,0.11384
64,56,56,64,3,1,1,1,32,8,4,4,0.3361
64,56,56,64,3,1,1,1,32,2,1,4,0.32604999999999995
64,56,56,64,3,2,1,2,32,7,2,2,0.14701
64,56,56,64,3,2,1,8,32,2,1,8,0.08252999999999999
64,56,56,64,3,2,4,8,32,1,1,32,0.15907
64,56,56,64,3,2,7,8,32,1,1,1,0.254545
64,56,56,64,3,1,1,1,32,4,8,2,0.298255
64,56,56,64,3,1,8,8,32,1,1,2,0.09340999999999999
64,56,56,64,3,1,4,14,32,1,2,4,0.049455
64,56,56,64,3,2,1,4,32,2,2,2,0.09091
64,56,56,64,3,1,1,8,32,8,1,32,0.14266
64,56,56,64,3,1,2,7,32,14,1,4,0.06515
64,56,56,64,3,2,1,2,32,14,2,16,0.2852
64,56,56,64,3,1,2,2,32,2,14,4,0.12446499999999999
64,56,56,64,3,2,1,4,32,7,1,1,0.13028499999999998
64,56,56,64,3,1,2,7,32,7,1,8,0.07066
64,56,56,64,3,1,2,14,32,7,1,4,0.05272
64,56,56,64,3,1,4,4,32,14,1,8,0.088915
64,56,56,64,3,2,2,4,32,2,2,32,0.15021
64,56,56,64,3,2,1,7,32,8,2,1,0.12168000000000001
64,56,56,64,3,1,1,1,32,1,8,32,0.6486700000000001
64,56,56,64,3,2,1,1,32,4,1,8,0.309905
64,56,56,64,3,2,1,2,32,2,4,32,0.320015
64,56,56,64,3,2,1,14,32,14,1,2,0.092785
64,56,56,64,3,1,1,2,32,1,14,4,0.15888
64,56,56,64,3,1,1,1,32,7,2,2,0.28675
64,56,56,64,3,2,2,7,32,2,1,8,0.07904
64,56,56,64,3,1,1,14,32,1,1,1,0.07272
64,56,56,64,3,1,1,14,32,2,2,2,0.052305000000000004
64,56,56,64,3,2,1,1,32,7,4,16,0.48989
64,56,56,64,3,2,1,2,32,7,4,4,0.178305
64,56,56,64,3,1,2,4,32,14,1,16,0.16652499999999998
64,56,56,64,3,2,4,4,32,7,2,32,0.15878
64,56,56,64,3,1,2,7,32,1,2,32,0.08589
64,56,56,64,3,2,1,7,32,14,1,4,0.069135
64,56,56,64,3,1,2,2,32,1,4,8,0.107565
64,56,56,64,3,1,1,7,32,1,4,1,0.090305
64,56,56,64,3,1,2,2,32,4,4,8,0.11472
64,56,56,64,3,1,1,14,32,2,2,16,0.05277
64,56,56,64,3,1,4,4,32,1,7,4,0.05155
64,56,56,64,3,1,1,4,32,14,1,2,0.137455
64,56,56,64,3,2,1,4,32,1,1,2,0.13626
64,56,56,64,3,1,2,2,32,7,4,1,0.11094
64,56,56,64,3,1,4,4,32,7,1,1,0.09820999999999999
64,56,56,64,3,2,2,14,32,1,1,1,0.1041
64,56,56,64,3,2,2,2,32,7,2,1,0.17973
64,56,56,64,3,2,4,4,32,1,1,1,0.157105
64,56,56,64,3,2,1,7,32,1,4,32,0.10342499999999999
64,56,56,64,3,2,4,4,32,2,1,1,0.15104
64,56,56,64,3,2,1,1,32,2,1,4,0.260815
64,56,56,64,3,1,1,28,32,8,1,16,0.05688
64,56,56,64,3,1,2,4,32,1,2,32,0.169875
64,56,56,64,3,1,1,2,32,2,1,16,0.28554
64,56,56,64,3,1,1,4,32,2,2,1,0.10611
64,56,56,64,3,2,1,1,32,14,2,8,0.36144
64,56,56,64,3,2,1,14,32,14,1,4,0.055345
64,56,56,64,3,1,4,4,32,1,7,8,0.049425
64,56,56,64,3,2,1,7,32,8,2,8,0.074545
64,56,56,64,3,1,2,4,32,4,7,32,0.16742
64,56,56,64,3,1,2,2,32,4,1,1,0.11875
64,56,56,64,3,2,1,7,32,1,2,4,0.065645
64,56,56,64,3,2,4,8,32,2,1,32,0.15953499999999998
64,56,56,64,3,2,4,4,32,7,2,4,0.08403
64,56,56,64,3,2,1,14,32,1,2,32,0.07728
64,56,56,64,3,2,1,28,32,4,1,2,0.06256
64,56,56,64,3,2,1,7,32,1,4,8,0.06205
64,56,56,64,3,2,1,4,32,2,2,8,0.10854
64,56,56,64,3,2,1,7,32,4,4,8,0.07184
64,56,56,64,3,1,1,4,32,2,2,2,0.10438
64,56,56,64,3,1,1,2,32,4,2,1,0.137825
64,56,56,64,3,2,2,2,32,4,4,32,0.23959999999999998
64,56,56,64,3,1,2,2,32,1,1,8,0.21245
64,56,56,64,3,1,1,2,32,2,1,1,0.165825
64,56,56,64,3,1,1,1,32,2,2,32,0.70221
64,56,56,64,3,1,1,2,32,4,1,4,0.16950500000000002
64,56,56,64,3,1,2,7,32,4,2,32,0.0889
64,56,56,64,3,2,7,7,32,1,2,1,0.19838499999999998
64,56,56,64,3,1,4,7,32,7,1,16,0.10522
64,56,56,64,3,2,2,7,32,7,2,1,0.20166
64,56,56,64,3,2,1,7,32,1,1,4,0.08063999999999999
64,56,56,64,3,2,1,4,32,7,2,32,0.24464
64,56,56,64,3,2,2,2,32,14,1,16,0.27782
64,56,56,64,3,1,1,4,32,2,1,32,0.25536
64,56,56,64,3,2,1,4,32,1,2,16,0.14397
64,56,56,64,3,2,2,2,32,1,4,2,0.11632
64,56,56,64,3,1,1,28,32,8,1,8,0.05368
64,56,56,64,3,2,4,14,32,2,2,1,0.17248
64,56,56,64,3,2,1,28,32,2,1,4,0.05104
64,56,56,64,3,1,1,1,32,2,2,8,0.315295
