K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
512,34,34,256,3,8,1,1,32,2,1,32,3.53064
512,34,34,256,3,8,1,1,32,2,2,4,1.6770399999999999
512,34,34,256,3,1,2,2,32,1,1,2,1.476545
512,34,34,256,3,8,1,17,32,2,1,2,0.640995
512,34,34,256,3,1,1,1,32,1,1,16,5.7122399999999995
512,34,34,256,3,2,1,1,32,2,1,8,2.54208
512,34,34,256,3,4,1,2,32,2,1,8,1.5579550000000002
512,34,34,256,3,2,1,2,32,2,1,4,1.35277
512,34,34,256,3,2,1,1,32,2,2,4,2.0172
512,34,34,256,3,2,2,17,32,1,1,1,0.48790500000000003
512,34,34,256,3,4,1,2,32,2,1,1,1.817985
512,34,34,256,3,4,1,2,32,1,1,32,3.3874199999999997
512,34,34,256,3,2,1,17,32,2,1,32,0.441745
512,34,34,256,3,2,1,1,32,1,1,32,5.4630849999999995
512,34,34,256,3,16,1,1,32,1,2,1,4.836045
512,34,34,256,3,4,2,2,32,1,1,1,3.1037749999999997
512,34,34,256,3,2,1,1,32,2,1,4,2.385325
512,34,34,256,3,1,1,1,32,1,1,2,5.11234
512,34,34,256,3,8,1,1,32,2,1,16,2.57934
512,34,34,256,3,1,1,1,32,1,2,4,3.014205
512,34,34,256,3,2,1,17,32,2,1,2,0.451345
512,34,34,256,3,16,1,2,32,1,1,1,3.356655
512,34,34,256,3,4,1,17,32,1,1,8,0.344445
512,34,34,256,3,16,2,2,32,1,1,2,2.21296
512,34,34,256,3,1,1,17,32,1,1,32,0.634765
512,34,34,256,3,4,1,2,32,1,1,16,2.692915
512,34,34,256,3,1,1,17,32,1,1,4,0.57736
512,34,34,256,3,1,1,2,32,1,1,16,2.94893
512,34,34,256,3,1,1,2,32,2,1,4,1.687315
512,34,34,256,3,4,2,17,32,1,1,1,0.763315
512,34,34,256,3,8,1,2,32,2,1,16,2.36718
512,34,34,256,3,8,1,17,32,2,1,1,0.959565
512,34,34,256,3,16,1,1,32,1,1,4,6.10661
512,34,34,256,3,1,2,17,32,1,1,8,0.392335
512,34,34,256,3,16,2,2,32,1,1,16,4.138275
512,34,34,256,3,4,1,1,32,2,1,2,1.98784
512,34,34,256,3,16,2,2,32,1,1,32,4.0224
512,34,34,256,3,8,1,1,32,1,2,4,2.002335
512,34,34,256,3,8,2,2,32,1,1,2,3.6903499999999996
512,34,34,256,3,16,1,2,32,2,1,1,3.349375
512,34,34,256,3,2,1,17,32,2,1,8,0.37982000000000005
512,34,34,256,3,2,1,2,32,1,1,8,2.182865
512,34,34,256,3,4,1,2,32,1,1,8,2.3931500000000003
512,34,34,256,3,16,1,1,32,1,2,8,8.406015
512,34,34,256,3,4,1,1,32,2,1,32,3.5418250000000002
512,34,34,256,3,2,1,1,32,2,2,2,1.9964300000000001
512,34,34,256,3,1,1,2,32,2,1,32,2.3655999999999997
512,34,34,256,3,2,1,1,32,1,1,8,4.120015
512,34,34,256,3,4,1,17,32,1,1,1,0.6764
512,34,34,256,3,2,2,17,32,1,1,8,0.33888
512,34,34,256,3,8,1,1,32,1,2,32,2.915955
512,34,34,256,3,8,1,17,32,2,1,8,0.412785
512,34,34,256,3,1,1,17,32,1,1,8,0.574145
512,34,34,256,3,8,1,1,32,1,1,16,4.173534999999999
512,34,34,256,3,1,1,2,32,1,1,4,2.57536
512,34,34,256,3,16,1,2,32,1,1,8,3.33445
512,34,34,256,3,8,1,2,32,2,1,2,2.52331
512,34,34,256,3,1,2,17,32,1,1,2,0.454895
512,34,34,256,3,2,2,2,32,1,1,8,1.95547
512,34,34,256,3,16,1,1,32,2,2,4,7.33944
512,34,34,256,3,16,1,1,32,2,1,16,8.897905000000002
512,34,34,256,3,2,1,1,32,2,2,32,2.946415
512,34,34,256,3,8,2,2,32,1,1,8,4.2464
512,34,34,256,3,16,1,1,32,2,2,32,8.06541
512,34,34,256,3,1,1,17,32,2,1,8,0.5511699999999999
512,34,34,256,3,8,1,1,32,1,2,2,1.93418
512,34,34,256,3,8,1,17,32,1,1,2,0.508115
512,34,34,256,3,2,2,17,32,1,1,4,0.33934
512,34,34,256,3,4,1,17,32,2,1,1,0.6593249999999999
512,34,34,256,3,16,1,1,32,2,1,1,4.854065
512,34,34,256,3,8,1,1,32,2,2,32,2.803615
512,34,34,256,3,16,1,1,32,1,1,32,8.70173
512,34,34,256,3,8,1,1,32,2,1,2,1.970975
512,34,34,256,3,2,1,17,32,2,1,4,0.380595
512,34,34,256,3,1,2,17,32,1,1,1,0.42472
512,34,34,256,3,1,1,1,32,1,2,2,2.98501
512,34,34,256,3,1,2,17,32,1,1,4,0.40493
512,34,34,256,3,1,1,1,32,1,1,8,5.271825
512,34,34,256,3,1,1,1,32,2,1,16,3.773025
512,34,34,256,3,4,2,2,32,1,1,2,2.56341
512,34,34,256,3,2,1,2,32,2,1,32,1.9578099999999998
512,34,34,256,3,8,1,1,32,1,2,1,2.284815
512,34,34,256,3,2,2,2,32,1,1,1,1.974
512,34,34,256,3,4,1,1,32,2,2,4,1.75939
512,34,34,256,3,8,1,17,32,1,1,4,0.38090999999999997
512,34,34,256,3,4,1,17,32,2,1,2,0.40817499999999995
512,34,34,256,3,1,1,2,32,1,1,1,2.56968
512,34,34,256,3,4,1,1,32,1,1,2,2.9843200000000003
512,34,34,256,3,4,1,17,32,1,1,4,0.3428
512,34,34,256,3,4,1,17,32,1,1,2,0.415825
512,34,34,256,3,1,1,1,32,2,2,16,3.052305
512,34,34,256,3,1,1,1,32,2,1,8,3.4481450000000002
512,34,34,256,3,4,1,1,32,1,1,4,3.55832
512,34,34,256,3,1,1,1,32,2,2,1,2.66933
512,34,34,256,3,16,1,1,32,1,2,32,8.87677
512,34,34,256,3,2,1,17,32,1,1,16,0.39728
512,34,34,256,3,8,1,1,32,1,1,4,3.49376
512,34,34,256,3,16,1,2,32,1,1,4,3.2009800000000004
512,34,34,256,3,1,1,2,32,2,1,1,1.70395
512,34,34,256,3,1,2,2,32,1,1,4,1.517155
512,34,34,256,3,2,1,1,32,1,2,16,2.51067
512,34,34,256,3,8,1,2,32,2,1,4,2.140675
512,34,34,256,3,1,1,1,32,1,1,4,5.11083
512,34,34,256,3,16,1,1,32,1,1,1,7.417215
512,34,34,256,3,2,2,17,32,1,1,16,0.362765
512,34,34,256,3,1,1,1,32,2,2,2,2.6456
512,34,34,256,3,1,2,17,32,1,1,16,0.40904
512,34,34,256,3,4,2,2,32,1,1,8,2.44128
512,34,34,256,3,2,1,2,32,2,1,16,1.591155
512,34,34,256,3,2,1,1,32,1,2,8,2.29749
512,34,34,256,3,4,1,17,32,2,1,4,0.34379
512,34,34,256,3,16,1,2,32,2,1,4,6.2349250000000005
512,34,34,256,3,2,1,17,32,2,1,1,0.572685
512,34,34,256,3,8,1,1,32,2,2,1,2.132895
512,34,34,256,3,4,2,17,32,1,1,8,0.364385
512,34,34,256,3,16,1,1,32,1,2,4,7.843825
512,34,34,256,3,1,1,17,32,2,1,1,0.602355
512,34,34,256,3,8,1,2,32,2,1,1,2.17781
512,34,34,256,3,8,1,17,32,1,1,8,0.403725
512,34,34,256,3,4,1,1,32,1,2,16,2.2333100000000004
512,34,34,256,3,4,1,1,32,1,1,8,3.795215
512,34,34,256,3,2,1,2,32,2,1,2,1.34203
512,34,34,256,3,4,1,1,32,1,1,32,4.942995
512,34,34,256,3,8,1,2,32,1,1,16,3.26405
512,34,34,256,3,16,1,2,32,1,1,16,3.75576
512,34,34,256,3,1,2,2,32,1,1,16,1.898495
512,34,34,256,3,4,1,1,32,1,1,16,3.971825
512,34,34,256,3,16,1,1,32,1,2,2,7.244465
512,34,34,256,3,8,1,17,32,2,1,4,0.38277
512,34,34,256,3,1,1,2,32,2,1,16,1.935745
512,34,34,256,3,8,1,2,32,1,1,32,4.10621
512,34,34,256,3,2,1,2,32,1,1,4,2.0779699999999997
512,34,34,256,3,1,1,1,32,1,2,16,3.340735
512,34,34,256,3,4,2,2,32,1,1,32,3.440655
512,34,34,256,3,8,1,1,32,2,2,2,1.736355
512,34,34,256,3,8,1,1,32,1,1,2,2.768275
512,34,34,256,3,8,1,1,32,2,1,4,2.079695
512,34,34,256,3,2,1,17,32,1,1,4,0.37664
512,34,34,256,3,8,1,1,32,2,1,1,2.189395
512,34,34,256,3,2,1,2,32,1,1,2,1.98328
512,34,34,256,3,4,1,1,32,2,2,2,1.7463199999999999
512,34,34,256,3,8,1,1,32,1,2,8,2.11299
512,34,34,256,3,4,1,1,32,2,1,8,2.220465
