K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
256,14,14,256,3,1,7,7,32,1,2,1,0.374255
256,14,14,256,3,8,1,1,32,1,14,32,0.27736
256,14,14,256,3,1,1,7,32,1,2,32,0.087375
256,14,14,256,3,4,1,14,32,1,1,2,0.29286
256,14,14,256,3,1,1,7,32,7,2,32,0.092845
256,14,14,256,3,1,1,7,32,1,2,8,0.08932999999999999
256,14,14,256,3,1,1,2,32,2,1,2,0.17248
256,14,14,256,3,4,1,1,32,1,14,1,0.41235
256,14,14,256,3,4,1,1,32,14,1,4,0.22731
256,14,14,256,3,8,1,1,32,1,1,4,0.24563000000000001
256,14,14,256,3,1,1,2,32,1,7,32,0.17494
256,14,14,256,3,8,1,14,32,1,1,2,0.40585499999999997
256,14,14,256,3,2,1,1,32,1,1,16,0.416865
256,14,14,256,3,2,1,14,32,7,1,8,0.06275
256,14,14,256,3,2,1,2,32,2,7,4,0.13361499999999998
256,14,14,256,3,8,1,14,32,1,1,32,0.076
256,14,14,256,3,2,1,14,32,7,1,4,0.11008
256,14,14,256,3,4,1,1,32,7,1,16,0.251695
256,14,14,256,3,4,1,1,32,2,7,16,0.20643
256,14,14,256,3,8,1,2,32,1,1,8,0.24379499999999998
256,14,14,256,3,4,1,1,32,2,7,8,0.20538
256,14,14,256,3,1,1,1,32,2,1,8,0.30827499999999997
256,14,14,256,3,1,1,7,32,2,1,8,0.09351999999999999
256,14,14,256,3,4,1,7,32,7,1,32,0.08259
256,14,14,256,3,4,1,14,32,14,1,16,0.09565
256,14,14,256,3,4,2,7,32,1,1,2,0.57117
256,14,14,256,3,1,1,7,32,7,2,16,0.085345
256,14,14,256,3,2,7,7,32,1,2,16,0.08445
256,14,14,256,3,2,1,7,32,1,2,2,0.16339
256,14,14,256,3,1,1,1,32,1,14,4,0.270175
256,14,14,256,3,1,1,7,32,7,1,8,0.08790500000000001
256,14,14,256,3,4,1,1,32,2,14,4,0.20803
256,14,14,256,3,2,1,1,32,14,1,1,0.341615
256,14,14,256,3,2,1,1,32,2,7,2,0.23037
256,14,14,256,3,2,2,2,32,1,1,32,0.23334
256,14,14,256,3,4,1,1,32,7,1,4,0.22493
256,14,14,256,3,2,7,7,32,1,2,2,0.34618
256,14,14,256,3,2,1,1,32,1,7,2,0.22281499999999999
256,14,14,256,3,8,1,7,32,1,1,8,0.16576
256,14,14,256,3,4,1,1,32,1,2,4,0.20450000000000002
256,14,14,256,3,1,1,7,32,14,1,8,0.08886
