K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
64,272,272,32,3,2,1,1,32,2,16,1,2.7391199999999998
64,272,272,32,3,1,2,4,32,2,2,16,1.8299699999999999
64,272,272,32,3,1,1,8,32,8,2,32,1.986195
64,272,272,32,3,2,1,4,32,4,4,1,0.8717600000000001
64,272,272,32,3,1,1,1,32,8,1,16,9.947985
64,272,272,32,3,2,1,2,32,8,1,1,1.418205
64,272,272,32,3,2,4,8,32,4,1,1,0.445965
64,272,272,32,3,2,1,2,32,2,8,2,1.390685
64,272,272,32,3,1,1,17,32,2,1,1,0.54992
64,272,272,32,3,1,1,4,32,4,2,8,1.72957
64,272,272,32,3,1,2,8,32,1,2,4,0.454675
64,272,272,32,3,2,4,8,32,1,1,32,2.8847050000000003
64,272,272,32,3,2,2,8,32,8,1,2,0.51451
64,272,272,32,3,1,1,8,32,2,1,1,0.667825
64,272,272,32,3,1,1,1,32,8,4,2,4.004545
64,272,272,32,3,2,2,2,32,8,2,2,1.4697749999999998
64,272,272,32,3,2,1,4,32,8,1,16,2.9723699999999997
64,272,272,32,3,1,2,4,32,1,2,2,0.978355
64,272,272,32,3,1,1,4,32,2,4,32,3.36677
64,272,272,32,3,2,4,8,32,2,1,4,0.6099049999999999
64,272,272,32,3,1,2,17,32,2,1,2,0.454845
64,272,272,32,3,1,2,2,32,8,2,1,1.16232
64,272,272,32,3,2,1,17,32,8,1,8,0.706305
64,272,272,32,3,1,2,8,32,1,2,16,0.83318
64,272,272,32,3,1,1,1,32,16,1,32,13.6833
64,272,272,32,3,2,2,16,32,2,1,4,0.46506
64,272,272,32,3,2,1,4,32,1,4,32,3.77611
64,272,272,32,3,1,1,4,32,1,4,2,1.026195
64,272,272,32,3,2,2,2,32,8,4,1,1.55568
64,272,272,32,3,2,2,2,32,1,1,16,5.950284999999999
64,272,272,32,3,1,2,2,32,2,4,8,1.54038
64,272,272,32,3,1,2,8,32,8,1,2,0.509905
64,272,272,32,3,1,1,2,32,1,8,4,1.835905
64,272,272,32,3,1,1,2,32,4,1,32,8.611425
64,272,272,32,3,1,1,8,32,8,1,4,0.811505
64,272,272,32,3,1,2,17,32,2,1,8,0.6890050000000001
64,272,272,32,3,2,4,4,32,2,4,1,0.561615
64,272,272,32,3,2,1,4,32,2,1,16,2.931215
64,272,272,32,3,2,2,2,32,2,2,4,1.556445
64,272,272,32,3,1,2,8,32,2,1,4,0.52456
64,272,272,32,3,1,1,2,32,4,2,8,2.72816
64,272,272,32,3,2,1,1,32,1,8,8,3.93512
64,272,272,32,3,1,1,17,32,2,1,16,0.878355
64,272,272,32,3,1,2,4,32,4,1,2,1.0445250000000001
64,272,272,32,3,1,4,4,32,4,2,32,2.280685
64,272,272,32,3,2,2,8,32,4,1,2,0.480145
64,272,272,32,3,2,1,17,32,8,1,2,0.48693
64,272,272,32,3,1,1,16,32,1,1,8,0.735085
64,272,272,32,3,2,8,8,32,1,2,8,1.051905
64,272,272,32,3,1,2,2,32,2,8,32,3.4768
