K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
32,544,544,3,3,1,1,1,32,8,1,3,3.23747
32,544,544,3,3,1,2,16,32,4,1,3,0.35043
32,544,544,3,3,1,2,4,32,8,4,1,0.406895
32,544,544,3,3,1,4,8,32,2,2,3,0.348655
32,544,544,3,3,1,1,1,32,4,2,1,1.131395
32,544,544,3,3,1,1,4,32,4,4,3,0.6447
32,544,544,3,3,1,2,2,32,16,1,3,1.3295499999999998
32,544,544,3,3,1,1,1,32,1,8,3,2.3739999999999997
32,544,544,3,3,1,1,17,32,8,1,3,0.29222
32,544,544,3,3,1,2,2,32,16,2,1,0.57315
32,544,544,3,3,1,2,2,32,1,2,3,0.78589
32,544,544,3,3,1,1,4,32,1,4,3,0.59101
32,544,544,3,3,1,1,8,32,8,1,3,0.430015
32,544,544,3,3,1,1,17,32,8,1,1,0.18848
32,544,544,3,3,1,2,4,32,4,1,3,0.650835
32,544,544,3,3,1,1,2,32,4,8,3,1.393935
32,544,544,3,3,1,1,1,32,1,1,3,4.801025
32,544,544,3,3,1,1,17,32,1,1,3,0.32483
32,544,544,3,3,1,4,4,32,2,4,1,0.197325
32,544,544,3,3,1,1,1,32,4,4,1,1.178465
32,544,544,3,3,1,1,2,32,1,8,3,1.13715
32,544,544,3,3,1,1,2,32,2,8,1,0.61005
32,544,544,3,3,1,1,8,32,8,2,1,0.24161500000000002
32,544,544,3,3,1,4,4,32,4,1,3,0.61904
32,544,544,3,3,1,8,8,32,4,1,1,0.5076350000000001
32,544,544,3,3,1,2,4,32,16,1,1,0.4901
32,544,544,3,3,1,2,4,32,8,2,1,0.411795
32,544,544,3,3,1,2,17,32,4,1,3,0.34086
32,544,544,3,3,1,1,4,32,16,1,1,0.51613
32,544,544,3,3,1,1,1,32,8,4,1,1.443265
32,544,544,3,3,1,4,17,32,4,1,3,0.7066399999999999
32,544,544,3,3,1,1,2,32,4,8,1,0.72554
32,544,544,3,3,1,1,8,32,1,1,3,0.62115
32,544,544,3,3,1,4,17,32,2,1,3,0.505345
32,544,544,3,3,1,2,2,32,1,4,1,0.396915
32,544,544,3,3,1,1,4,32,2,4,1,0.370495
32,544,544,3,3,1,8,8,32,4,1,3,1.27219
32,544,544,3,3,1,4,4,32,8,1,3,0.67872
32,544,544,3,3,1,2,4,32,1,4,3,0.34179
32,544,544,3,3,1,1,4,32,16,1,3,0.853715
32,544,544,3,3,1,1,1,32,1,4,3,2.38477
32,544,544,3,3,1,1,1,32,2,8,3,2.52888
32,544,544,3,3,1,1,2,32,1,2,3,1.251695
32,544,544,3,3,1,4,17,32,1,1,1,0.23422500000000002
32,544,544,3,3,1,1,8,32,1,2,1,0.252685
32,544,544,3,3,1,4,17,32,2,1,1,0.231795
32,544,544,3,3,1,2,17,32,2,1,3,0.33176
32,544,544,3,3,1,2,8,32,4,2,3,0.28422
32,544,544,3,3,1,4,16,32,2,1,3,0.51736
32,544,544,3,3,1,2,2,32,8,4,1,0.49429
32,544,544,3,3,1,1,4,32,4,2,1,0.39554999999999996
32,544,544,3,3,1,1,8,32,2,1,1,0.238815
32,544,544,3,3,1,4,17,32,4,1,1,0.30922
32,544,544,3,3,1,1,1,32,8,2,1,1.2528800000000002
32,544,544,3,3,1,2,2,32,8,2,1,0.52552
32,544,544,3,3,1,1,2,32,2,4,3,1.17237
32,544,544,3,3,1,4,4,32,2,2,3,0.375725
32,544,544,3,3,1,1,16,32,1,1,3,0.32666
32,544,544,3,3,1,4,4,32,4,2,1,0.209905
32,544,544,3,3,1,2,4,32,16,2,1,0.43250999999999995
32,544,544,3,3,1,2,4,32,2,1,3,0.647885
32,544,544,3,3,1,4,8,32,4,2,3,0.50864
32,544,544,3,3,1,2,17,32,2,1,1,0.20819
32,544,544,3,3,1,1,16,32,8,1,3,0.28369500000000003
32,544,544,3,3,1,1,16,32,16,1,1,0.25597
32,544,544,3,3,1,1,8,32,16,1,3,0.45920000000000005
32,544,544,3,3,1,2,8,32,2,1,1,0.19091
32,544,544,3,3,1,1,2,32,1,2,1,0.60858
32,544,544,3,3,1,4,4,32,1,1,1,0.35037
32,544,544,3,3,1,4,8,32,1,1,1,0.218335
32,544,544,3,3,1,1,2,32,2,4,1,0.5784
32,544,544,3,3,1,1,2,32,16,2,1,0.76586
32,544,544,3,3,1,4,4,32,1,4,1,0.18388500000000002
32,544,544,3,3,1,1,4,32,2,4,3,0.61048
32,544,544,3,3,1,1,17,32,2,1,3,0.259955
32,544,544,3,3,1,4,4,32,4,2,3,0.421775
32,544,544,3,3,1,1,4,32,8,1,3,0.805905
32,544,544,3,3,1,4,4,32,4,4,3,0.40426
32,544,544,3,3,1,1,4,32,8,4,3,0.76426
32,544,544,3,3,1,1,17,32,2,1,1,0.17736000000000002
32,544,544,3,3,1,1,8,32,16,1,1,0.261775
32,544,544,3,3,1,8,8,32,2,1,3,0.91667
32,544,544,3,3,1,1,4,32,8,2,3,0.707055
32,544,544,3,3,1,2,2,32,1,2,1,0.5128
32,544,544,3,3,1,1,1,32,1,2,1,1.108125
32,544,544,3,3,1,2,4,32,2,4,1,0.37465499999999996
32,544,544,3,3,1,1,2,32,8,1,3,1.574945
32,544,544,3,3,1,4,8,32,4,1,1,0.23731
32,544,544,3,3,1,2,4,32,4,4,1,0.383215
32,544,544,3,3,1,2,2,32,2,4,1,0.40781
32,544,544,3,3,1,4,4,32,4,4,1,0.251155
32,544,544,3,3,1,2,2,32,2,1,3,1.2554750000000001
32,544,544,3,3,1,1,1,32,1,2,3,2.620595
32,544,544,3,3,1,1,4,32,2,2,3,0.63818
32,544,544,3,3,1,1,2,32,4,4,1,0.62371
32,544,544,3,3,1,8,8,32,2,2,1,0.308735
32,544,544,3,3,1,1,4,32,4,2,3,0.65448
32,544,544,3,3,1,1,8,32,4,2,1,0.23762
32,544,544,3,3,1,4,4,32,1,1,3,0.8423849999999999
32,544,544,3,3,1,1,1,32,2,1,1,1.29114
32,544,544,3,3,1,2,4,32,8,4,3,0.43048
32,544,544,3,3,1,4,4,32,1,2,3,0.369695
32,544,544,3,3,1,2,8,32,16,1,1,0.268335
32,544,544,3,3,1,1,2,32,1,4,3,1.1355050000000002
32,544,544,3,3,1,2,8,32,1,1,1,0.2184
32,544,544,3,3,1,2,4,32,4,4,3,0.38138
32,544,544,3,3,1,1,2,32,1,1,1,1.0714700000000001
32,544,544,3,3,1,1,17,32,16,1,1,0.275665
32,544,544,3,3,1,1,2,32,8,4,1,0.740065
32,544,544,3,3,1,4,4,32,8,2,1,0.268845
32,544,544,3,3,1,1,8,32,8,2,3,0.38056
32,544,544,3,3,1,8,8,32,1,1,1,0.33171
32,544,544,3,3,1,2,2,32,2,8,1,0.40867
32,544,544,3,3,1,1,1,32,4,8,1,1.410335
32,544,544,3,3,1,4,4,32,2,2,1,0.19428499999999999
32,544,544,3,3,1,1,2,32,8,2,1,0.66755
32,544,544,3,3,1,2,16,32,2,1,3,0.30422
32,544,544,3,3,1,1,1,32,1,1,1,1.9807
32,544,544,3,3,1,1,4,32,2,1,1,0.49267000000000005
32,544,544,3,3,1,2,4,32,2,1,1,0.43203
32,544,544,3,3,1,1,8,32,4,2,3,0.34947
32,544,544,3,3,1,1,2,32,2,1,3,1.5446550000000001
32,544,544,3,3,1,1,8,32,1,1,1,0.31320000000000003
32,544,544,3,3,1,1,4,32,1,2,1,0.399535
32,544,544,3,3,1,2,16,32,8,1,3,0.50648
32,544,544,3,3,1,1,1,32,16,2,3,3.17152
32,544,544,3,3,1,2,4,32,4,1,1,0.4488
32,544,544,3,3,1,1,1,32,4,8,3,2.9055850000000003
32,544,544,3,3,1,1,4,32,4,1,1,0.47958
