K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,28,28,128,3,4,1,2,32,2,7,1,0.33971
128,28,28,128,3,1,1,7,32,7,4,32,0.12714
128,28,28,128,3,1,1,7,32,1,2,4,0.09029000000000001
128,28,28,128,3,4,2,2,32,1,1,8,0.201135
128,28,28,128,3,2,7,7,32,2,2,1,0.337935
128,28,28,128,3,1,2,7,32,14,1,16,0.07288
128,28,28,128,3,4,1,7,32,7,2,1,0.36374
128,28,28,128,3,1,1,2,32,4,1,4,0.15864
128,28,28,128,3,2,1,1,32,4,2,2,0.200225
128,28,28,128,3,2,2,7,32,7,1,4,0.077425
128,28,28,128,3,2,1,4,32,2,1,4,0.11312
128,28,28,128,3,1,1,7,32,1,4,2,0.094515
128,28,28,128,3,2,1,1,32,14,2,8,0.284145
128,28,28,128,3,1,1,1,32,4,2,4,0.257345
128,28,28,128,3,2,2,2,32,14,1,1,0.323235
128,28,28,128,3,1,1,2,32,4,7,8,0.183375
128,28,28,128,3,1,1,14,32,1,2,8,0.04979
128,28,28,128,3,4,2,2,32,14,1,32,0.279155
128,28,28,128,3,2,1,2,32,1,1,1,0.17635
128,28,28,128,3,1,2,7,32,1,2,32,0.06646
128,28,28,128,3,1,1,14,32,4,2,16,0.048435
128,28,28,128,3,1,2,7,32,1,1,16,0.07584
128,28,28,128,3,2,1,2,32,2,2,4,0.12397
128,28,28,128,3,2,1,7,32,1,1,4,0.07717
128,28,28,128,3,2,7,7,32,1,2,4,0.110385
128,28,28,128,3,2,1,1,32,7,2,32,0.4468
128,28,28,128,3,2,1,1,32,14,1,2,0.261855
128,28,28,128,3,1,2,2,32,14,2,16,0.16096
128,28,28,128,3,4,2,7,32,7,1,32,0.111985
128,28,28,128,3,4,2,14,32,2,1,4,0.108685
128,28,28,128,3,4,1,1,32,1,1,4,0.26099
128,28,28,128,3,2,1,2,32,2,7,1,0.16871999999999998
128,28,28,128,3,4,1,14,32,2,1,4,0.08549999999999999
128,28,28,128,3,1,1,2,32,1,14,16,0.18673499999999998
128,28,28,128,3,1,1,2,32,7,1,2,0.162605
128,28,28,128,3,2,1,14,32,4,1,8,0.05264
128,28,28,128,3,2,1,2,32,2,14,8,0.16755
128,28,28,128,3,4,1,1,32,1,1,32,0.69616
128,28,28,128,3,2,4,7,32,1,2,8,0.06571
128,28,28,128,3,4,1,14,32,7,2,4,0.15174
128,28,28,128,3,1,2,2,32,7,1,8,0.14115
128,28,28,128,3,4,1,1,32,7,1,1,0.25979
128,28,28,128,3,2,1,7,32,14,2,4,0.102125
128,28,28,128,3,1,1,1,32,14,1,16,0.43488
128,28,28,128,3,1,7,7,32,2,2,2,0.09632
128,28,28,128,3,1,4,14,32,1,1,4,0.07142
128,28,28,128,3,1,2,2,32,2,1,1,0.15016
128,28,28,128,3,2,1,14,32,2,1,8,0.05248
128,28,28,128,3,4,1,1,32,1,4,32,0.35848
128,28,28,128,3,2,1,7,32,2,2,4,0.06842999999999999
128,28,28,128,3,1,7,7,32,4,1,32,0.12899
128,28,28,128,3,1,7,7,32,1,2,16,0.06624
128,28,28,128,3,2,1,2,32,7,1,16,0.188205
128,28,28,128,3,1,2,2,32,2,2,2,0.10901
128,28,28,128,3,4,2,7,32,1,2,1,0.58486
128,28,28,128,3,1,1,1,32,1,2,8,0.29904
128,28,28,128,3,4,2,2,32,1,2,32,0.29275
128,28,28,128,3,4,1,14,32,14,1,4,0.15962
128,28,28,128,3,2,1,2,32,14,2,2,0.14221
128,28,28,128,3,4,1,1,32,14,1,2,0.237585
128,28,28,128,3,4,1,28,32,4,1,16,0.055295
128,28,28,128,3,1,1,4,32,4,1,32,0.19155
128,28,28,128,3,2,2,2,32,1,1,8,0.17941000000000001
128,28,28,128,3,2,2,7,32,2,2,2,0.10133
128,28,28,128,3,4,1,4,32,4,7,1,0.47875500000000004
128,28,28,128,3,2,2,7,32,2,1,8,0.065805
128,28,28,128,3,4,1,14,32,2,2,2,0.137075
128,28,28,128,3,2,4,4,32,7,1,32,0.142445
128,28,28,128,3,4,2,4,32,1,1,32,0.23451
128,28,28,128,3,2,1,7,32,4,2,2,0.091795
128,28,28,128,3,4,2,7,32,2,2,8,0.09386
128,28,28,128,3,4,1,1,32,1,2,16,0.27917000000000003
128,28,28,128,3,1,1,28,32,7,1,1,0.203855
128,28,28,128,3,2,2,2,32,2,1,32,0.25885
128,28,28,128,3,1,2,7,32,7,2,1,0.23162
128,28,28,128,3,1,1,14,32,4,1,2,0.07046
