K,H,W,C,R,TH,TW,TK,WH,WW,WK,BH,BW,BK,Time
128,136,136,64,3,1,17,2,1,8,4,1,1,2,0.3625
128,136,136,64,3,1,17,2,1,8,4,8,1,1,0.34765
128,136,136,64,3,1,34,4,1,4,8,4,1,2,0.49971
128,136,136,64,3,1,17,2,1,8,4,1,1,8,0.34099
128,136,136,64,3,1,17,2,1,4,8,4,2,1,0.34509
128,136,136,64,3,1,34,4,1,4,8,2,1,2,0.49254
128,136,136,64,3,1,17,4,1,2,16,1,4,1,0.30208
128,136,136,64,3,1,17,8,1,8,4,4,1,1,1.06291
128,136,136,64,3,1,34,4,1,4,8,1,1,2,0.551955
128,136,136,64,3,1,34,2,1,2,16,4,2,1,0.31950500000000004
128,136,136,64,3,1,34,2,1,4,8,4,1,2,0.31949
128,136,136,64,3,1,34,4,1,4,8,4,1,1,0.491535
128,136,136,64,3,1,17,4,1,8,4,8,1,2,0.32051
128,136,136,64,3,1,68,2,1,2,16,2,1,2,0.34714
128,136,136,64,3,1,17,4,1,8,4,2,1,4,0.30618
128,136,136,64,3,1,17,4,1,8,4,4,1,1,0.302095
128,136,136,64,3,1,17,8,1,4,8,4,2,1,1.0664799999999999
128,136,136,64,3,1,17,2,1,8,4,4,1,2,0.34406
128,136,136,64,3,1,17,4,1,8,4,1,1,1,0.32461
128,136,136,64,3,1,17,2,1,4,8,2,2,1,0.32874
128,136,136,64,3,1,17,8,1,8,4,2,1,2,1.07008
128,136,136,64,3,1,17,8,1,4,8,1,2,1,1.16992
128,136,136,64,3,1,68,2,1,2,16,1,1,2,1.207315
128,136,136,64,3,1,34,2,1,1,32,2,4,1,0.31232
128,136,136,64,3,1,34,2,1,4,8,1,1,4,0.39322
128,136,136,64,3,1,17,4,1,4,8,1,2,1,0.3072
128,136,136,64,3,1,17,2,1,8,4,8,1,2,0.36864
128,136,136,64,3,1,4,2,1,2,16,1,17,1,0.5028
128,136,136,64,3,1,34,4,1,2,16,1,2,1,0.554
128,136,136,64,3,1,17,8,1,8,4,4,1,2,1.061375
128,136,136,64,3,1,34,2,1,4,8,1,1,1,0.431085
128,136,136,64,3,1,1,16,1,8,4,1,17,1,1.16323
128,136,136,64,3,1,17,2,1,1,32,2,8,1,0.35021
128,136,136,64,3,1,17,4,1,2,16,4,4,1,0.33485
128,136,136,64,3,1,17,2,1,8,4,2,1,1,0.35328
128,136,136,64,3,1,34,4,1,4,8,2,1,1,0.50536
128,136,136,64,3,1,17,8,1,8,4,2,1,1,1.1776
128,136,136,64,3,1,17,2,1,4,8,8,2,1,0.36864
128,136,136,64,3,1,2,8,1,4,8,1,17,1,0.684045
128,136,136,64,3,1,68,2,1,1,32,2,2,1,0.34512
128,136,136,64,3,1,34,2,1,4,8,2,1,2,0.31027
128,136,136,64,3,1,17,4,1,8,4,4,1,2,0.30157
128,136,136,64,3,1,17,2,1,8,4,4,1,4,0.38298
128,136,136,64,3,1,17,4,1,4,8,4,2,2,0.33485
128,136,136,64,3,1,34,4,1,4,8,8,1,1,0.49462
128,136,136,64,3,1,17,2,1,8,4,2,1,2,0.329745
128,136,136,64,3,1,34,2,1,1,32,1,4,1,0.39318
128,136,136,64,3,1,17,2,1,2,16,2,4,2,0.35123
128,136,136,64,3,1,17,8,1,4,8,2,2,1,1.0931199999999999
128,136,136,64,3,1,17,2,1,8,4,2,1,8,0.35124500000000003
128,136,136,64,3,1,17,2,1,8,4,1,1,4,0.32358
128,136,136,64,3,1,17,8,1,8,4,1,1,2,1.15917
128,136,136,64,3,1,1,8,1,8,4,1,17,1,0.70554
128,136,136,64,3,1,17,4,1,8,4,4,1,4,0.33485
128,136,136,64,3,1,17,4,1,4,8,1,2,2,0.30208
128,136,136,64,3,1,17,2,1,8,4,1,1,1,0.383505
128,136,136,64,3,1,17,4,1,4,8,2,2,2,0.30618
128,136,136,64,3,1,17,2,1,4,8,4,2,2,0.38195
128,136,136,64,3,1,17,2,1,4,8,1,2,2,0.322575
128,136,136,64,3,1,1,4,1,8,4,1,17,1,0.95846
128,136,136,64,3,1,17,2,1,2,16,2,4,1,0.34099
128,136,136,64,3,1,17,2,1,8,4,2,1,4,0.33894
128,136,136,64,3,1,34,2,1,4,8,8,1,1,0.3113
128,136,136,64,3,1,17,4,1,2,16,2,4,1,0.30621
128,136,136,64,3,1,17,4,1,8,4,2,1,1,0.312305
