K,H,W,C,R,Th,Tw,Tk,Wh,Ww,Wk,Bh,Bw,Bk,Time
64, 120, 120, 512, 3, 1, 15, 4, 1, 4, 8, 5, 2, 1, 1.766944 
64, 120, 120, 512, 3, 1, 15, 4, 1, 4, 8, 6, 2, 1, 1.764480 
64, 120, 120, 512, 3, 1, 15, 4, 1, 8, 4, 2, 1, 1, 1.329376 
64, 120, 120, 512, 3, 1, 15, 4, 1, 8, 4, 4, 1, 1, 1.400896 
64, 120, 120, 512, 3, 1, 15, 4, 1, 8, 4, 10, 1, 1, 1.795936 
64, 120, 120, 512, 3, 1, 15, 4, 1, 8, 4, 12, 1, 1, 1.771936 
64, 120, 120, 512, 3, 1, 15, 4, 1, 8, 4, 3, 1, 2, 1.899584 
64, 120, 120, 512, 3, 1, 15, 4, 1, 8, 4, 5, 1, 2, 1.765888 
64, 120, 120, 512, 3, 1, 15, 4, 1, 8, 4, 6, 1, 2, 1.766336 
64, 120, 120, 512, 3, 1, 15, 4, 1, 8, 4, 8, 1, 2, 2.064992 
64, 120, 120, 512, 3, 1, 15, 8, 1, 8, 4, 1, 1, 1, 5.010080 
64, 120, 120, 512, 3, 1, 15, 8, 1, 8, 4, 3, 1, 1, 5.392960 
64, 120, 120, 512, 3, 1, 15, 8, 1, 8, 4, 5, 1, 1, 5.875552 
64, 120, 120, 512, 3, 1, 15, 8, 1, 8, 4, 8, 1, 1, 5.613760 
64, 120, 120, 512, 3, 1, 20, 2, 1, 2, 16, 4, 3, 1, 1.299552 
64, 120, 120, 512, 3, 1, 20, 2, 1, 2, 16, 5, 3, 1, 1.457344 
64, 120, 120, 512, 3, 1, 30, 2, 1, 2, 16, 1, 2, 1, 1.348288 
64, 120, 120, 512, 3, 1, 30, 2, 1, 2, 16, 2, 2, 1, 1.390592 
64, 120, 120, 512, 3, 1, 30, 2, 1, 2, 16, 3, 2, 1, 1.941056 
64, 120, 120, 512, 3, 1, 30, 2, 1, 2, 16, 4, 2, 1, 1.347136 
64, 120, 120, 512, 3, 1, 30, 2, 1, 4, 8, 2, 1, 1, 1.363904 
64, 120, 120, 512, 3, 1, 30, 2, 1, 4, 8, 8, 1, 1, 1.375040 
64, 120, 120, 512, 3, 1, 30, 2, 1, 4, 8, 1, 1, 2, 1.343328 
64, 120, 120, 512, 3, 1, 30, 2, 1, 4, 8, 2, 1, 2, 1.396512 
64, 120, 120, 512, 3, 1, 30, 4, 1, 4, 8, 4, 1, 1, 1.705824 
64, 120, 120, 512, 3, 1, 60, 2, 1, 2, 16, 1, 1, 1, 1.737152 
64, 120, 120, 512, 3, 1, 60, 2, 1, 2, 16, 5, 1, 1, 2.225248 
512, 728, 728, 16, 3, 1, 7, 4, 1, 8, 4, 1, 13, 1, 13.804416 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x728x728_16_3.cu:170, code: 701, reason: too many resources requested for launch
512, 728, 728, 16, 3, 1, 7, 8, 1, 8, 4, 1, 13, 1, 11.653408 
512, 728, 728, 16, 3, 1, 7, 16, 1, 8, 4, 1, 13, 1, 35.614624 
512, 728, 728, 16, 3, 1, 13, 2, 1, 4, 8, 1, 14, 1, 13.911104 
512, 728, 728, 16, 3, 1, 13, 2, 1, 8, 4, 1, 7, 2, 13.882208 
512, 728, 728, 16, 3, 1, 13, 4, 1, 8, 4, 1, 7, 1, 10.285600 
512, 728, 728, 16, 3, 1, 13, 4, 1, 8, 4, 1, 7, 2, 11.506336 
512, 728, 728, 16, 3, 1, 13, 8, 1, 4, 8, 1, 14, 1, 15.248992 
512, 728, 728, 16, 3, 1, 13, 8, 1, 8, 4, 1, 7, 1, 18.523424 
512, 728, 728, 16, 3, 1, 13, 16, 1, 8, 4, 1, 7, 1, 83.404701 
512, 728, 728, 16, 3, 1, 14, 2, 1, 4, 8, 1, 13, 1, 12.895392 
512, 728, 728, 16, 3, 1, 14, 4, 1, 4, 8, 1, 13, 1, 11.859840 
512, 728, 728, 16, 3, 1, 26, 4, 1, 4, 8, 1, 7, 1, 17.323423 
512, 306, 306, 512, 3, 1, 9, 2, 1, 2, 16, 1, 17, 1, 70.222847 
512, 306, 306, 512, 3, 1, 17, 4, 1, 2, 16, 1, 9, 1, 70.763840 
16, 840, 840, 512, 3, 1, 7, 2, 1, 8, 4, 1, 15, 1, 23.688383 
16, 840, 840, 512, 3, 1, 15, 2, 1, 8, 4, 1, 7, 1, 25.552160 
16, 840, 840, 512, 3, 1, 35, 2, 1, 8, 4, 1, 3, 1, 34.015617 
1024, 162, 162, 512, 3, 1, 3, 4, 1, 2, 16, 1, 27, 1, 37.998142 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x162x162_512_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 162, 162, 512, 3, 1, 9, 2, 1, 1, 32, 1, 18, 1, 38.397537 
1024, 162, 162, 512, 3, 1, 9, 4, 1, 2, 16, 2, 9, 1, 30.022688 
1024, 162, 162, 512, 3, 1, 9, 8, 1, 2, 16, 1, 9, 1, 37.503902 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x162x162_512_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 162, 162, 512, 3, 1, 9, 16, 1, 2, 16, 1, 9, 1, 175.383011 
1024, 162, 162, 512, 3, 1, 18, 4, 1, 1, 32, 1, 9, 1, 27.905567 
1024, 162, 162, 512, 3, 1, 27, 2, 1, 1, 32, 1, 6, 1, 31.167200 
1024, 162, 162, 512, 3, 1, 27, 2, 1, 2, 16, 3, 3, 1, 43.655361 
1024, 162, 162, 512, 3, 1, 27, 2, 1, 2, 16, 1, 3, 2, 31.194048 
1024, 162, 162, 512, 3, 1, 27, 4, 1, 2, 16, 1, 3, 2, 68.496002 
64, 448, 448, 1024, 3, 1, 1, 2, 1, 32, 1, 1, 14, 1, 143.557953 
64, 448, 448, 1024, 3, 1, 1, 4, 1, 16, 2, 1, 28, 1, 79.202560 
64, 448, 448, 1024, 3, 1, 1, 4, 1, 32, 1, 2, 14, 1, 82.759972 
64, 448, 448, 1024, 3, 1, 1, 8, 1, 32, 1, 1, 14, 1, 81.884575 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
64, 448, 448, 1024, 3, 1, 1, 16, 1, 32, 1, 1, 14, 1, 55.134750 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
64, 448, 448, 1024, 3, 1, 1, 32, 1, 32, 1, 1, 14, 1, 49.412640 
64, 448, 448, 1024, 3, 1, 2, 2, 1, 8, 4, 1, 28, 1, 74.865440 
64, 448, 448, 1024, 3, 1, 2, 2, 1, 16, 2, 1, 14, 1, 70.791229 
64, 448, 448, 1024, 3, 1, 2, 2, 1, 16, 2, 1, 14, 2, 74.788162 
64, 448, 448, 1024, 3, 1, 2, 2, 1, 32, 1, 1, 7, 1, 101.230591 
64, 448, 448, 1024, 3, 1, 2, 4, 1, 8, 4, 1, 28, 1, 56.170048 
64, 448, 448, 1024, 3, 1, 2, 4, 1, 32, 1, 1, 7, 4, 56.162434 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
64, 448, 448, 1024, 3, 1, 2, 8, 1, 32, 1, 4, 7, 1, 36.479298 
64, 448, 448, 1024, 3, 1, 2, 8, 1, 32, 1, 1, 7, 2, 33.016415 
64, 448, 448, 1024, 3, 1, 2, 16, 1, 32, 1, 2, 7, 1, 35.941406 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
64, 448, 448, 1024, 3, 1, 4, 2, 1, 16, 2, 2, 7, 2, 46.596382 
64, 448, 448, 1024, 3, 1, 4, 4, 1, 4, 8, 1, 28, 1, 33.050079 
64, 448, 448, 1024, 3, 1, 4, 4, 1, 8, 4, 1, 14, 2, 33.049538 
64, 448, 448, 1024, 3, 1, 4, 4, 1, 16, 2, 2, 7, 1, 32.839615 
64, 448, 448, 1024, 3, 1, 4, 4, 1, 16, 2, 1, 7, 2, 34.118210 
64, 448, 448, 1024, 3, 1, 4, 4, 1, 16, 2, 1, 7, 4, 33.046177 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
64, 448, 448, 1024, 3, 1, 4, 8, 1, 16, 2, 1, 7, 1, 32.883839 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
64, 448, 448, 1024, 3, 1, 4, 8, 1, 16, 2, 1, 7, 2, 34.645279 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
64, 448, 448, 1024, 3, 1, 7, 2, 1, 2, 16, 1, 32, 1, 39.386208 
64, 448, 448, 1024, 3, 1, 7, 2, 1, 8, 4, 2, 8, 1, 38.627167 
64, 448, 448, 1024, 3, 1, 7, 2, 1, 8, 4, 2, 8, 2, 42.416447 
64, 448, 448, 1024, 3, 1, 7, 2, 1, 16, 2, 2, 4, 4, 42.494881 
64, 448, 448, 1024, 3, 1, 7, 2, 1, 32, 1, 1, 2, 1, 83.468925 
64, 448, 448, 1024, 3, 1, 7, 2, 1, 32, 1, 2, 2, 1, 80.816833 
64, 448, 448, 1024, 3, 1, 7, 2, 1, 32, 1, 4, 2, 2, 50.459808 
64, 448, 448, 1024, 3, 1, 7, 2, 1, 32, 1, 2, 2, 4, 38.666111 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
64, 448, 448, 1024, 3, 1, 7, 4, 1, 16, 2, 1, 4, 1, 34.916447 
64, 448, 448, 1024, 3, 1, 7, 4, 1, 16, 2, 4, 4, 1, 33.798080 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
64, 448, 448, 1024, 3, 1, 7, 4, 1, 32, 1, 4, 2, 1, 35.202591 
64, 448, 448, 1024, 3, 1, 7, 4, 1, 32, 1, 7, 2, 1, 40.907646 
64, 448, 448, 1024, 3, 1, 7, 4, 1, 32, 1, 2, 2, 2, 32.840351 
64, 448, 448, 1024, 3, 1, 7, 4, 1, 32, 1, 2, 2, 4, 33.584320 
64, 448, 448, 1024, 3, 1, 7, 8, 1, 16, 2, 2, 4, 1, 26.247007 
64, 448, 448, 1024, 3, 1, 7, 8, 1, 32, 1, 1, 2, 1, 34.907585 
64, 448, 448, 1024, 3, 1, 7, 8, 1, 32, 1, 2, 2, 1, 31.268961 
64, 448, 448, 1024, 3, 1, 7, 8, 1, 32, 1, 4, 2, 1, 27.411009 
64, 448, 448, 1024, 3, 1, 7, 8, 1, 32, 1, 7, 2, 1, 32.379936 
64, 448, 448, 1024, 3, 1, 7, 16, 1, 16, 2, 1, 4, 1, 87.712608 
64, 448, 448, 1024, 3, 1, 7, 16, 1, 16, 2, 2, 4, 1, 111.154083 
64, 448, 448, 1024, 3, 1, 7, 16, 1, 16, 2, 4, 4, 1, 108.583809 
64, 448, 448, 1024, 3, 1, 7, 32, 1, 32, 1, 1, 2, 1, 258.356537 
64, 448, 448, 1024, 3, 1, 7, 32, 1, 32, 1, 4, 2, 1, 232.017853 
64, 448, 448, 1024, 3, 1, 8, 2, 1, 4, 8, 1, 14, 1, 31.883167 
64, 448, 448, 1024, 3, 1, 8, 2, 1, 4, 8, 2, 14, 1, 33.922337 
64, 448, 448, 1024, 3, 1, 8, 2, 1, 8, 4, 1, 7, 1, 41.747456 
64, 448, 448, 1024, 3, 1, 8, 2, 1, 8, 4, 2, 7, 1, 37.956192 
64, 448, 448, 1024, 3, 1, 8, 4, 1, 8, 4, 1, 7, 2, 33.425312 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG64x448x448_1024_3.cu:170, code: 701, reason: too many resources requested for launch
64, 448, 448, 1024, 3, 1, 8, 8, 1, 8, 4, 2, 7, 1, 29.678368 
64, 448, 448, 1024, 3, 1, 14, 2, 1, 16, 2, 1, 2, 1, 52.275936 
64, 448, 448, 1024, 3, 1, 14, 2, 1, 16, 2, 2, 2, 1, 63.034943 
64, 448, 448, 1024, 3, 1, 14, 2, 1, 16, 2, 1, 2, 2, 41.412193 
64, 448, 448, 1024, 3, 1, 14, 2, 1, 16, 2, 1, 2, 8, 31.343584 
64, 448, 448, 1024, 3, 1, 14, 2, 1, 32, 1, 4, 1, 1, 68.370079 
64, 448, 448, 1024, 3, 1, 14, 2, 1, 32, 1, 1, 1, 2, 53.096863 
64, 448, 448, 1024, 3, 1, 14, 2, 1, 32, 1, 1, 1, 8, 31.120129 
64, 448, 448, 1024, 3, 1, 14, 2, 1, 32, 1, 2, 1, 8, 32.281631 
64, 448, 448, 1024, 3, 1, 14, 4, 1, 4, 8, 2, 8, 1, 26.790560 
64, 448, 448, 1024, 3, 1, 14, 4, 1, 8, 4, 2, 4, 2, 26.914721 
64, 448, 448, 1024, 3, 1, 14, 4, 1, 16, 2, 2, 2, 2, 26.333376 
64, 448, 448, 1024, 3, 1, 14, 4, 1, 32, 1, 1, 1, 1, 65.627586 
64, 448, 448, 1024, 3, 1, 14, 4, 1, 32, 1, 7, 1, 1, 51.181438 
64, 448, 448, 1024, 3, 1, 14, 4, 1, 32, 1, 1, 1, 8, 25.971169 
64, 448, 448, 1024, 3, 1, 14, 4, 1, 32, 1, 2, 1, 8, 26.861441 
64, 448, 448, 1024, 3, 1, 14, 8, 1, 8, 4, 2, 4, 1, 117.485504 
64, 448, 448, 1024, 3, 1, 14, 8, 1, 16, 2, 1, 2, 2, 202.423203 
64, 448, 448, 1024, 3, 1, 14, 8, 1, 16, 2, 2, 2, 2, 116.946915 
64, 448, 448, 1024, 3, 1, 14, 8, 1, 32, 1, 7, 1, 1, 156.908966 
64, 448, 448, 1024, 3, 1, 14, 8, 1, 32, 1, 4, 1, 2, 173.232315 
64, 448, 448, 1024, 3, 1, 28, 2, 1, 2, 16, 1, 8, 1, 36.267136 
64, 448, 448, 1024, 3, 1, 28, 2, 1, 4, 8, 1, 4, 2, 36.278526 
64, 448, 448, 1024, 3, 1, 28, 2, 1, 8, 4, 2, 2, 2, 37.591778 
64, 448, 448, 1024, 3, 1, 28, 2, 1, 16, 2, 2, 1, 1, 64.697533 
64, 448, 448, 1024, 3, 1, 28, 2, 1, 16, 2, 4, 1, 1, 76.081795 
64, 448, 448, 1024, 3, 1, 28, 2, 1, 16, 2, 1, 1, 2, 44.622368 
64, 448, 448, 1024, 3, 1, 28, 2, 1, 16, 2, 2, 1, 2, 40.728928 
64, 448, 448, 1024, 3, 1, 28, 2, 1, 16, 2, 1, 1, 8, 36.314175 
64, 448, 448, 1024, 3, 1, 28, 4, 1, 8, 4, 2, 2, 1, 33.501568 
64, 448, 448, 1024, 3, 1, 28, 4, 1, 16, 2, 1, 1, 1, 62.832542 
64, 448, 448, 1024, 3, 1, 28, 4, 1, 16, 2, 2, 1, 1, 55.063969 
64, 448, 448, 1024, 3, 1, 28, 4, 1, 16, 2, 1, 1, 4, 34.475937 
64, 448, 448, 1024, 3, 1, 32, 2, 1, 2, 16, 1, 7, 1, 39.683552 
64, 448, 448, 1024, 3, 1, 56, 2, 1, 8, 4, 1, 1, 1, 67.876831 
64, 448, 448, 1024, 3, 1, 56, 2, 1, 8, 4, 2, 1, 1, 52.012287 
64, 448, 448, 1024, 3, 1, 56, 2, 1, 8, 4, 2, 1, 2, 45.306526 
64, 448, 448, 1024, 3, 1, 56, 2, 1, 8, 4, 1, 1, 4, 41.680897 
64, 182, 182, 512, 3, 1, 7, 2, 1, 2, 16, 2, 13, 1, 2.849632 
512, 10, 10, 128, 3, 1, 1, 2, 1, 1, 32, 1, 10, 1, 0.139648 
512, 10, 10, 128, 3, 1, 1, 2, 1, 1, 32, 1, 10, 2, 0.160608 
512, 10, 10, 128, 3, 1, 1, 2, 1, 2, 16, 1, 5, 1, 0.130496 
512, 10, 10, 128, 3, 1, 1, 2, 1, 2, 16, 2, 5, 1, 0.131008 
512, 10, 10, 128, 3, 1, 1, 2, 1, 2, 16, 5, 5, 1, 0.138304 
512, 10, 10, 128, 3, 1, 1, 2, 1, 2, 16, 1, 5, 2, 0.140064 
512, 10, 10, 128, 3, 1, 1, 2, 1, 2, 16, 1, 5, 4, 0.160800 
512, 10, 10, 128, 3, 1, 1, 8, 1, 2, 16, 2, 5, 1, 0.213920 
512, 10, 10, 128, 3, 1, 1, 8, 1, 2, 16, 1, 5, 2, 0.235488 
512, 10, 10, 128, 3, 1, 1, 8, 1, 2, 16, 2, 5, 2, 0.381280 
512, 10, 10, 128, 3, 1, 1, 16, 1, 2, 16, 2, 5, 1, 0.658144 
512, 10, 10, 128, 3, 1, 2, 4, 1, 1, 32, 1, 5, 1, 0.137600 
512, 10, 10, 128, 3, 1, 2, 4, 1, 1, 32, 5, 5, 1, 0.229824 
512, 10, 10, 128, 3, 1, 2, 4, 1, 1, 32, 1, 5, 2, 0.161824 
512, 10, 10, 128, 3, 1, 2, 8, 1, 1, 32, 5, 5, 1, 0.530528 
512, 10, 10, 128, 3, 1, 5, 2, 1, 1, 32, 1, 2, 1, 0.133024 
512, 10, 10, 128, 3, 1, 5, 2, 1, 1, 32, 2, 2, 1, 0.128224 
512, 10, 10, 128, 3, 1, 5, 2, 1, 1, 32, 5, 2, 1, 0.144224 
512, 10, 10, 128, 3, 1, 5, 2, 1, 1, 32, 10, 2, 1, 0.193088 
512, 10, 10, 128, 3, 1, 5, 2, 1, 1, 32, 1, 2, 2, 0.134816 
512, 10, 10, 128, 3, 1, 5, 2, 1, 1, 32, 2, 2, 2, 0.144896 
512, 10, 10, 128, 3, 1, 5, 2, 1, 2, 16, 2, 1, 1, 0.125664 
512, 10, 10, 128, 3, 1, 5, 2, 1, 2, 16, 5, 1, 2, 0.143200 
512, 10, 10, 128, 3, 1, 5, 2, 1, 2, 16, 2, 1, 4, 0.144832 
512, 10, 10, 128, 3, 1, 5, 2, 1, 2, 16, 5, 1, 4, 0.201184 
512, 10, 10, 128, 3, 1, 5, 4, 1, 1, 32, 1, 2, 1, 0.155520 
512, 10, 10, 128, 3, 1, 5, 4, 1, 1, 32, 2, 2, 1, 0.155264 
512, 10, 10, 128, 3, 1, 5, 4, 1, 1, 32, 1, 2, 2, 0.163040 
512, 10, 10, 128, 3, 1, 5, 4, 1, 1, 32, 2, 2, 2, 0.168736 
512, 10, 10, 128, 3, 1, 5, 4, 1, 2, 16, 1, 1, 1, 0.181824 
512, 10, 10, 128, 3, 1, 5, 4, 1, 2, 16, 10, 1, 1, 0.181824 
512, 10, 10, 128, 3, 1, 5, 4, 1, 2, 16, 2, 1, 2, 0.155168 
512, 10, 10, 128, 3, 1, 5, 4, 1, 2, 16, 10, 1, 2, 0.266336 
512, 10, 10, 128, 3, 1, 5, 4, 1, 2, 16, 1, 1, 4, 0.162688 
512, 10, 10, 128, 3, 1, 5, 8, 1, 1, 32, 2, 2, 1, 0.203904 
512, 10, 10, 128, 3, 1, 5, 8, 1, 2, 16, 1, 1, 1, 0.230560 
512, 10, 10, 128, 3, 1, 5, 8, 1, 2, 16, 5, 1, 1, 0.216704 
512, 10, 10, 128, 3, 1, 5, 8, 1, 2, 16, 1, 1, 2, 0.236192 
512, 10, 10, 128, 3, 1, 10, 2, 1, 1, 32, 5, 1, 1, 0.143776 
512, 10, 10, 128, 3, 1, 10, 2, 1, 1, 32, 10, 1, 2, 0.243552 
512, 10, 10, 128, 3, 1, 10, 2, 1, 1, 32, 1, 1, 4, 0.158848 
512, 10, 10, 128, 3, 1, 10, 2, 1, 1, 32, 5, 1, 4, 0.268416 
512, 10, 10, 128, 3, 1, 10, 4, 1, 1, 32, 2, 1, 1, 0.191264 
512, 10, 10, 128, 3, 1, 10, 4, 1, 1, 32, 1, 1, 2, 0.232544 
512, 10, 10, 128, 3, 1, 10, 8, 1, 1, 32, 2, 1, 1, 0.339232 
512, 10, 10, 128, 3, 1, 10, 8, 1, 1, 32, 10, 1, 1, 0.559424 
16, 120, 120, 256, 3, 1, 3, 2, 1, 8, 4, 2, 5, 1, 0.374016 
16, 120, 120, 256, 3, 1, 3, 2, 1, 8, 4, 4, 5, 1, 0.346368 
16, 120, 120, 256, 3, 1, 3, 2, 1, 8, 4, 6, 5, 1, 0.483168 
16, 120, 120, 256, 3, 1, 5, 2, 1, 8, 4, 2, 3, 1, 0.351040 
16, 120, 120, 256, 3, 1, 5, 2, 1, 8, 4, 8, 3, 1, 0.423392 
16, 120, 120, 256, 3, 1, 15, 2, 1, 8, 4, 1, 1, 1, 0.519456 
16, 120, 120, 256, 3, 1, 15, 2, 1, 8, 4, 2, 1, 1, 0.417280 
16, 120, 120, 256, 3, 1, 15, 2, 1, 8, 4, 4, 1, 1, 0.496128 
16, 120, 120, 256, 3, 1, 15, 2, 1, 8, 4, 5, 1, 1, 0.449984 
16, 120, 120, 256, 3, 1, 15, 2, 1, 8, 4, 6, 1, 1, 0.451680 
16, 120, 120, 256, 3, 1, 15, 2, 1, 8, 4, 12, 1, 1, 0.576544 
32, 36, 36, 16, 3, 1, 3, 2, 1, 4, 8, 1, 3, 1, 0.024096 
32, 36, 36, 16, 3, 1, 3, 2, 1, 4, 8, 3, 3, 1, 0.025568 
32, 36, 36, 16, 3, 1, 9, 2, 1, 4, 8, 1, 1, 1, 0.030016 
32, 36, 36, 16, 3, 1, 9, 2, 1, 4, 8, 9, 1, 1, 0.032544 
128, 20, 20, 128, 3, 1, 1, 2, 1, 1, 32, 1, 20, 1, 0.144928 
128, 20, 20, 128, 3, 1, 1, 2, 1, 4, 8, 1, 5, 2, 0.119936 
128, 20, 20, 128, 3, 1, 1, 2, 1, 4, 8, 2, 5, 2, 0.138496 
128, 20, 20, 128, 3, 1, 1, 2, 1, 4, 8, 1, 5, 4, 0.145280 
128, 20, 20, 128, 3, 1, 1, 4, 1, 2, 16, 2, 10, 1, 0.156864 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x20x20_128_3.cu:170, code: 701, reason: too many resources requested for launch
128, 20, 20, 128, 3, 1, 1, 8, 1, 4, 8, 1, 5, 1, 0.178592 
128, 20, 20, 128, 3, 1, 1, 8, 1, 4, 8, 4, 5, 1, 0.347712 
128, 20, 20, 128, 3, 1, 2, 2, 1, 2, 16, 4, 5, 1, 0.100000 
128, 20, 20, 128, 3, 1, 2, 2, 1, 2, 16, 5, 5, 1, 0.131712 
128, 20, 20, 128, 3, 1, 2, 2, 1, 2, 16, 1, 5, 2, 0.096448 
128, 20, 20, 128, 3, 1, 4, 2, 1, 1, 32, 2, 5, 1, 0.115264 
128, 20, 20, 128, 3, 1, 4, 2, 1, 1, 32, 4, 5, 1, 0.146016 
128, 20, 20, 128, 3, 1, 5, 2, 1, 1, 32, 4, 4, 1, 0.153504 
128, 20, 20, 128, 3, 1, 5, 2, 1, 2, 16, 4, 2, 1, 0.121472 
128, 20, 20, 128, 3, 1, 5, 2, 1, 2, 16, 5, 2, 1, 0.134176 
128, 20, 20, 128, 3, 1, 5, 2, 1, 4, 8, 1, 1, 1, 0.152224 
128, 20, 20, 128, 3, 1, 5, 2, 1, 4, 8, 20, 1, 1, 0.167136 
128, 20, 20, 128, 3, 1, 5, 2, 1, 4, 8, 2, 1, 2, 0.118208 
128, 20, 20, 128, 3, 1, 5, 2, 1, 4, 8, 10, 1, 2, 0.180192 
128, 20, 20, 128, 3, 1, 5, 2, 1, 4, 8, 1, 1, 4, 0.122560 
128, 20, 20, 128, 3, 1, 5, 2, 1, 4, 8, 2, 1, 4, 0.124224 
128, 20, 20, 128, 3, 1, 5, 4, 1, 2, 16, 2, 2, 1, 0.139168 
128, 20, 20, 128, 3, 1, 5, 4, 1, 2, 16, 5, 2, 1, 0.177664 
128, 20, 20, 128, 3, 1, 5, 4, 1, 4, 8, 1, 1, 1, 0.163520 
128, 20, 20, 128, 3, 1, 5, 4, 1, 4, 8, 2, 1, 1, 0.136480 
128, 20, 20, 128, 3, 1, 5, 4, 1, 4, 8, 10, 1, 1, 0.180384 
128, 20, 20, 128, 3, 1, 5, 4, 1, 4, 8, 10, 1, 2, 0.248832 
128, 20, 20, 128, 3, 1, 5, 8, 1, 4, 8, 2, 1, 1, 0.177344 
128, 20, 20, 128, 3, 1, 5, 8, 1, 4, 8, 20, 1, 1, 0.428032 
128, 20, 20, 128, 3, 1, 10, 2, 1, 1, 32, 1, 2, 1, 0.141760 
128, 20, 20, 128, 3, 1, 10, 2, 1, 1, 32, 5, 2, 1, 0.171520 
128, 20, 20, 128, 3, 1, 10, 2, 1, 2, 16, 2, 1, 1, 0.135424 
128, 20, 20, 128, 3, 1, 10, 2, 1, 2, 16, 10, 1, 1, 0.169088 
128, 20, 20, 128, 3, 1, 10, 2, 1, 2, 16, 1, 1, 2, 0.141664 
128, 20, 20, 128, 3, 1, 10, 2, 1, 2, 16, 10, 1, 2, 0.232704 
128, 20, 20, 128, 3, 1, 10, 4, 1, 2, 16, 1, 1, 1, 0.206752 
128, 20, 20, 128, 3, 1, 10, 4, 1, 2, 16, 2, 1, 1, 0.176288 
128, 20, 20, 128, 3, 1, 10, 4, 1, 2, 16, 20, 1, 1, 0.397728 
128, 20, 20, 128, 3, 1, 20, 2, 1, 1, 32, 1, 1, 1, 0.206976 
128, 20, 20, 128, 3, 1, 20, 2, 1, 1, 32, 2, 1, 1, 0.175712 
128, 20, 20, 128, 3, 1, 20, 2, 1, 1, 32, 4, 1, 1, 0.174240 
128, 20, 20, 128, 3, 1, 20, 2, 1, 1, 32, 5, 1, 1, 0.198240 
1024, 162, 162, 16, 3, 1, 3, 4, 1, 2, 16, 1, 27, 1, 1.772896 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x162x162_16_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 162, 162, 16, 3, 1, 9, 2, 1, 2, 16, 2, 9, 1, 1.345376 
1024, 162, 162, 16, 3, 1, 9, 2, 1, 2, 16, 3, 9, 1, 1.292192 
1024, 162, 162, 16, 3, 1, 9, 2, 1, 2, 16, 1, 9, 2, 1.425152 
1024, 162, 162, 16, 3, 1, 9, 4, 1, 1, 32, 1, 18, 1, 1.166080 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG1024x162x162_16_3.cu:170, code: 701, reason: too many resources requested for launch
1024, 162, 162, 16, 3, 1, 9, 16, 1, 2, 16, 1, 9, 1, 6.457120 
1024, 162, 162, 16, 3, 1, 27, 2, 1, 2, 16, 1, 3, 1, 1.166176 
1024, 162, 162, 16, 3, 1, 27, 4, 1, 2, 16, 1, 3, 2, 2.373472 
64, 234, 234, 64, 3, 1, 9, 2, 1, 2, 16, 1, 13, 1, 0.642784 
64, 234, 234, 64, 3, 1, 13, 2, 1, 2, 16, 1, 9, 1, 0.635456 
64, 234, 234, 64, 3, 1, 39, 2, 1, 2, 16, 2, 3, 1, 0.848192 
64, 168, 168, 32, 3, 1, 1, 2, 1, 8, 4, 1, 21, 1, 0.711616 
