K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
64,54,54,64,3,1,1,1,32,2,1,4,0.2007
64,54,54,64,3,2,3,3,32,6,1,2,0.09216
64,54,54,64,3,1,3,9,32,1,2,16,0.050159999999999996
64,54,54,64,3,2,1,1,32,6,2,4,0.13619
64,54,54,64,3,2,1,2,32,6,3,8,0.10344
64,54,54,64,3,1,1,1,32,3,1,4,0.19152
64,54,54,64,3,2,2,18,32,9,1,16,0.07171
64,54,54,64,3,1,3,3,32,2,6,32,0.08806
64,54,54,64,3,2,3,18,32,3,1,8,0.06038
64,54,54,64,3,1,2,2,32,3,1,4,0.09216
64,54,54,64,3,2,1,3,32,2,6,32,0.134125
64,54,54,64,3,1,1,27,32,3,1,4,0.043505
64,54,54,64,3,2,2,3,32,3,6,2,0.084
64,54,54,64,3,1,1,1,32,9,2,2,0.16282
64,54,54,64,3,1,3,9,32,3,1,4,0.05018
64,54,54,64,3,1,2,2,32,1,3,2,0.07016
64,54,54,64,3,1,2,2,32,1,3,8,0.07987
64,54,54,64,3,1,3,9,32,1,1,2,0.06296
64,54,54,64,3,1,3,6,32,6,1,32,0.10445
64,54,54,64,3,1,1,6,32,9,3,32,0.114675
64,54,54,64,3,1,2,3,32,1,9,4,0.0553
64,54,54,64,3,2,1,9,32,2,1,1,0.09523
64,54,54,64,3,1,2,2,32,1,1,4,0.09318
64,54,54,64,3,1,2,3,32,1,2,32,0.15459
64,54,54,64,3,1,1,9,32,3,3,1,0.09523
64,54,54,64,3,1,3,3,32,3,1,4,0.0696
64,54,54,64,3,1,1,6,32,2,3,4,0.05222
64,54,54,64,3,1,3,18,32,3,1,4,0.05325
64,54,54,64,3,2,1,3,32,6,1,1,0.11162
64,54,54,64,3,2,1,9,32,9,1,2,0.07168
64,54,54,64,3,1,3,6,32,9,1,1,0.11878
64,54,54,64,3,1,9,9,32,3,1,1,0.24883
64,54,54,64,3,2,3,3,32,1,1,8,0.09523
64,54,54,64,3,2,1,1,32,3,6,2,0.13259500000000002
64,54,54,64,3,1,2,9,32,1,2,32,0.06346
64,54,54,64,3,1,1,18,32,3,1,16,0.04813
64,54,54,64,3,1,3,3,32,1,9,8,0.05632
64,54,54,64,3,1,3,6,32,3,3,2,0.06246
64,54,54,64,3,2,2,9,32,1,1,8,0.05222
64,54,54,64,3,2,3,3,32,3,6,2,0.09216
64,54,54,64,3,2,1,3,32,3,6,8,0.0809
64,54,54,64,3,1,1,3,32,2,6,2,0.0809
64,54,54,64,3,2,3,9,32,6,2,4,0.08499
64,54,54,64,3,1,3,3,32,3,6,32,0.1024
64,54,54,64,3,2,3,3,32,1,2,16,0.09216
64,54,54,64,3,1,1,3,32,2,2,1,0.08397
64,54,54,64,3,2,3,6,32,9,1,4,0.07578
64,54,54,64,3,2,3,3,32,9,1,2,0.09728
64,54,54,64,3,1,3,3,32,2,1,1,0.08397
64,54,54,64,3,1,3,9,32,9,1,32,0.102385
64,54,54,64,3,1,3,6,32,1,3,1,0.07782
64,54,54,64,3,2,1,3,32,6,3,32,0.15872
64,54,54,64,3,1,6,6,32,1,1,4,0.06451
64,54,54,64,3,1,2,3,32,3,9,16,0.08397
64,54,54,64,3,1,3,9,32,6,2,4,0.0471
64,54,54,64,3,1,1,3,32,6,3,1,0.10445
64,54,54,64,3,1,3,9,32,1,3,32,0.05837
64,54,54,64,3,1,1,9,32,1,1,32,0.1024
64,54,54,64,3,1,2,3,32,9,3,8,0.0768
64,54,54,64,3,2,1,1,32,6,3,4,0.137235
64,54,54,64,3,2,6,6,32,9,1,16,0.13824
64,54,54,64,3,1,1,6,32,9,1,16,0.08909
64,54,54,64,3,2,1,6,32,3,1,2,0.06349
64,54,54,64,3,2,3,9,32,1,3,8,0.0512
64,54,54,64,3,1,1,9,32,1,3,32,0.07475
64,54,54,64,3,1,1,1,32,2,9,4,0.157715
64,54,54,64,3,1,1,3,32,6,3,4,0.08499
64,54,54,64,3,1,2,9,32,9,2,32,0.09523
64,54,54,64,3,1,2,18,32,9,1,1,0.16691
64,54,54,64,3,2,6,9,32,1,2,8,0.06758
64,54,54,64,3,1,1,1,32,9,1,4,0.19251
64,54,54,64,3,1,1,6,32,2,3,2,0.05837
64,54,54,64,3,1,1,6,32,3,3,16,0.06554
64,54,54,64,3,2,1,2,32,3,1,2,0.09216
64,54,54,64,3,1,6,6,32,3,1,4,0.06656
64,54,54,64,3,1,2,3,32,1,6,16,0.07117
64,54,54,64,3,1,3,6,32,2,1,8,0.05325
64,54,54,64,3,2,1,1,32,3,6,8,0.16075499999999998
64,54,54,64,3,1,3,3,32,6,3,1,0.12493
64,54,54,64,3,1,3,3,32,9,1,8,0.09318
64,54,54,64,3,1,3,3,32,1,9,4,0.05222
64,54,54,64,3,2,2,3,32,3,1,2,0.08806
64,54,54,64,3,2,1,1,32,1,1,8,0.23859
64,54,54,64,3,2,1,9,32,2,3,2,0.05635
64,54,54,64,3,1,1,3,32,3,3,1,0.08294
64,54,54,64,3,1,6,9,32,3,1,8,0.058355000000000004
64,54,54,64,3,1,1,6,32,6,3,2,0.06912
64,54,54,64,3,2,2,3,32,1,2,4,0.06656
64,54,54,64,3,2,3,3,32,2,9,1,0.16486
64,54,54,64,3,2,1,3,32,3,1,32,0.24166
64,54,54,64,3,1,2,27,32,1,1,1,0.10035
64,54,54,64,3,2,1,2,32,9,3,8,0.11059
64,54,54,64,3,2,1,18,32,3,1,8,0.04915
64,54,54,64,3,2,3,3,32,2,3,32,0.11059
64,54,54,64,3,2,1,3,32,3,6,1,0.11315
64,54,54,64,3,2,3,3,32,2,6,4,0.06246
64,54,54,64,3,1,2,3,32,3,6,32,0.1065
64,54,54,64,3,1,2,18,32,3,1,1,0.09421
64,54,54,64,3,2,2,27,32,3,1,32,0.09933
64,54,54,64,3,2,1,9,32,3,3,2,0.06349
64,54,54,64,3,1,2,9,32,9,1,16,0.06758
64,54,54,64,3,2,6,6,32,1,3,1,0.20173
64,54,54,64,3,1,1,1,32,1,9,8,0.1536
64,54,54,64,3,1,1,6,32,3,1,4,0.05837
64,54,54,64,3,2,1,9,32,6,3,8,0.05014
64,54,54,64,3,1,1,18,32,9,1,8,0.04813
64,54,54,64,3,2,1,9,32,9,3,16,0.07987
64,54,54,64,3,1,6,9,32,1,3,4,0.05117
64,54,54,64,3,2,1,9,32,2,3,32,0.07578
64,54,54,64,3,1,2,6,32,9,1,4,0.05734
64,54,54,64,3,2,2,3,32,3,2,16,0.10035
64,54,54,64,3,2,1,9,32,6,2,16,0.06246
