K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
64,272,272,32,3,2,1,4,32,8,2,4,0.72093
64,272,272,32,3,2,2,8,32,8,2,4,0.64614
64,272,272,32,3,1,2,4,32,2,2,2,0.63283
64,272,272,32,3,2,2,8,32,1,2,1,0.38195
64,272,272,32,3,2,2,2,32,4,1,32,6.465025
64,272,272,32,3,1,1,4,32,4,2,2,0.673295
64,272,272,32,3,2,1,8,32,16,1,4,0.61238
64,272,272,32,3,2,1,1,32,16,1,32,12.809695
64,272,272,32,3,1,2,2,32,4,8,2,0.707085
64,272,272,32,3,2,1,1,32,1,1,32,13.7257
64,272,272,32,3,1,2,2,32,4,1,1,0.79667
64,272,272,32,3,1,2,4,32,8,2,8,1.01376
64,272,272,32,3,2,8,8,32,1,2,32,2.20979
64,272,272,32,3,1,1,4,32,4,1,8,1.5319
64,272,272,32,3,1,1,4,32,1,4,8,0.92262
64,272,272,32,3,1,1,2,32,4,4,8,1.5349949999999999
64,272,272,32,3,1,2,2,32,2,8,16,1.39779
64,272,272,32,3,2,2,4,32,4,1,16,1.87597
64,272,272,32,3,1,1,17,32,2,1,8,0.51408
64,272,272,32,3,1,8,8,32,2,2,4,0.503825
64,272,272,32,3,2,4,4,32,1,4,2,0.45366
64,272,272,32,3,2,4,8,32,4,2,1,0.39115500000000003
64,272,272,32,3,1,1,4,32,1,1,16,2.693135
64,272,272,32,3,2,4,4,32,1,1,32,3.22048
64,272,272,32,3,2,4,4,32,1,1,8,1.07264
64,272,272,32,3,1,2,4,32,8,4,8,1.148435
64,272,272,32,3,1,4,4,32,1,1,8,0.914385
64,272,272,32,3,1,1,4,32,1,4,32,1.96608
64,272,272,32,3,2,4,4,32,4,4,16,1.29738
64,272,272,32,3,2,4,8,32,2,1,2,0.44646
64,272,272,32,3,2,4,4,32,2,2,16,1.13667
64,272,272,32,3,2,1,1,32,8,2,1,1.24826
64,272,272,32,3,2,8,8,32,2,1,1,0.51302
