K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,136,136,64,3,2,1,4,32,2,2,2,0.59392
128,136,136,64,3,2,1,1,32,1,1,32,8.50125
128,136,136,64,3,1,1,17,32,8,1,32,0.80794
128,136,136,64,3,2,2,2,32,4,4,16,1.88467
128,136,136,64,3,1,1,2,32,2,2,32,3.05971
128,136,136,64,3,1,8,8,32,1,1,2,0.44646
128,136,136,64,3,2,2,8,32,1,1,32,1.16835
128,136,136,64,3,2,1,1,32,4,4,1,1.15048
128,136,136,64,3,2,1,1,32,2,8,1,1.14024
128,136,136,64,3,1,1,2,32,2,2,1,0.79053
128,136,136,64,3,1,2,2,32,1,1,8,1.35373
128,136,136,64,3,1,1,2,32,8,2,16,1.83706
128,136,136,64,3,4,1,4,32,8,2,1,0.57549
128,136,136,64,3,4,4,4,32,1,2,4,0.841235
128,136,136,64,3,4,1,1,32,4,8,2,1.14278
128,136,136,64,3,4,2,17,32,1,1,32,1.105905
128,136,136,64,3,2,1,2,32,4,4,32,2.28864
128,136,136,64,3,1,1,4,32,8,2,32,1.70803
128,136,136,64,3,4,2,17,32,1,1,2,0.364525
128,136,136,64,3,4,1,17,32,1,1,2,0.339455
128,136,136,64,3,2,2,2,32,4,1,32,3.566605
128,136,136,64,3,1,1,2,32,4,4,8,1.09056
128,136,136,64,3,1,1,17,32,8,1,8,0.45464000000000004
128,136,136,64,3,1,2,4,32,2,2,32,1.40595
128,136,136,64,3,4,2,2,32,2,2,16,2.29888
128,136,136,64,3,4,1,17,32,2,1,32,0.83149
128,136,136,64,3,4,2,4,32,1,1,2,1.268225
128,136,136,64,3,1,1,2,32,4,1,2,1.0025
128,136,136,64,3,4,1,2,32,8,1,2,1.21037
128,136,136,64,3,4,2,2,32,1,2,8,2.43149
128,136,136,64,3,1,1,17,32,2,1,1,0.35942
128,136,136,64,3,4,1,2,32,1,2,1,1.081855
128,136,136,64,3,2,1,1,32,2,1,16,4.508685
128,136,136,64,3,1,2,4,32,4,2,8,0.70451
128,136,136,64,3,1,2,8,32,2,1,2,0.35942
128,136,136,64,3,4,1,17,32,4,1,1,0.32254499999999997
128,136,136,64,3,1,1,4,32,1,2,8,0.87245
128,136,136,64,3,4,2,17,32,2,1,4,0.450545
128,136,136,64,3,2,1,2,32,1,2,32,2.87232
128,136,136,64,3,1,4,4,32,2,2,2,0.35123
128,136,136,64,3,2,1,8,32,2,1,32,1.15302
128,136,136,64,3,4,2,4,32,2,1,8,1.2032150000000001
128,136,136,64,3,2,2,2,32,2,2,32,2.46166
128,136,136,64,3,1,4,8,32,2,1,16,0.647155
128,136,136,64,3,1,4,4,32,1,2,2,0.35021
128,136,136,64,3,2,1,4,32,8,1,8,0.95437
128,136,136,64,3,4,1,4,32,2,2,8,0.6441
128,136,136,64,3,4,1,2,32,2,2,2,1.103345
128,136,136,64,3,1,1,2,32,2,1,2,1.08032
128,136,136,64,3,1,4,17,32,1,1,2,0.375805
128,136,136,64,3,1,1,4,32,1,2,4,0.74035
128,136,136,64,3,4,2,2,32,4,1,4,1.8421750000000001
128,136,136,64,3,4,4,4,32,1,1,16,1.75821
128,136,136,64,3,1,1,1,32,1,2,2,1.738765
128,136,136,64,3,4,1,1,32,1,2,2,1.10797
128,136,136,64,3,1,2,8,32,2,1,32,0.97638
128,136,136,64,3,1,4,4,32,2,2,16,0.60211
128,136,136,64,3,2,1,1,32,1,1,2,1.82067
128,136,136,64,3,4,2,8,32,1,1,8,0.60726
128,136,136,64,3,2,2,8,32,2,1,4,0.42496
128,136,136,64,3,1,1,1,32,2,4,4,1.64864
128,136,136,64,3,4,2,4,32,2,2,2,1.25952
128,136,136,64,3,2,1,2,32,4,1,8,1.4756
128,136,136,64,3,4,1,4,32,2,2,1,0.504815
128,136,136,64,3,2,1,1,32,1,8,2,1.1054249999999999
128,136,136,64,3,2,1,1,32,2,1,2,1.492
128,136,136,64,3,1,2,4,32,2,2,4,0.61133
128,136,136,64,3,2,1,4,32,8,1,16,1.43565
128,136,136,64,3,4,4,8,32,1,1,4,0.81818
128,136,136,64,3,4,1,2,32,1,4,1,1.02707
128,136,136,64,3,4,1,1,32,2,4,4,1.107955
128,136,136,64,3,1,2,4,32,4,1,1,0.745985
128,136,136,64,3,1,2,17,32,2,1,16,0.47309
128,136,136,64,3,1,2,4,32,2,1,4,0.79923
128,136,136,64,3,2,1,2,32,4,1,16,2.43302
128,136,136,64,3,1,1,2,32,4,1,32,4.62234
128,136,136,64,3,1,1,1,32,1,2,8,2.44634
128,136,136,64,3,2,1,17,32,1,1,2,0.31437
128,136,136,64,3,1,1,1,32,1,8,1,1.3783
128,136,136,64,3,2,4,4,32,2,2,1,0.56422
128,136,136,64,3,4,1,17,32,1,1,4,0.33997
128,136,136,64,3,2,2,17,32,1,1,8,0.39117
128,136,136,64,3,1,1,1,32,4,4,2,1.572845
128,136,136,64,3,4,1,2,32,1,1,4,1.39776
128,136,136,64,3,2,1,8,32,4,1,32,1.13971
128,136,136,64,3,4,1,1,32,8,1,2,1.25901
128,136,136,64,3,4,2,17,32,2,1,32,1.13254
128,136,136,64,3,2,1,4,32,1,2,8,0.79258
128,136,136,64,3,1,1,17,32,2,1,16,0.50995
128,136,136,64,3,1,4,17,32,2,1,2,0.37427
128,136,136,64,3,1,1,8,32,4,1,2,0.42394
128,136,136,64,3,1,2,2,32,4,4,32,1.81146
128,136,136,64,3,2,1,17,32,4,1,16,0.49664
128,136,136,64,3,4,2,17,32,1,1,16,0.676865
128,136,136,64,3,1,1,1,32,4,2,32,5.705220000000001
128,136,136,64,3,2,2,8,32,2,1,32,1.20525
128,136,136,64,3,2,2,8,32,4,1,1,0.413185
128,136,136,64,3,2,1,2,32,4,1,2,0.82227
128,136,136,64,3,2,1,4,32,4,2,1,0.587245
128,136,136,64,3,2,2,2,32,2,4,1,1.897985
128,136,136,64,3,1,2,17,32,1,1,4,0.31846
128,136,136,64,3,1,1,1,32,1,8,8,1.85856
128,136,136,64,3,4,1,4,32,1,2,4,0.53658
128,136,136,64,3,1,1,2,32,2,4,8,1.06189
128,136,136,64,3,2,8,8,32,1,1,32,2.06544
128,136,136,64,3,1,2,2,32,2,2,32,2.60301
128,136,136,64,3,2,2,4,32,4,2,16,0.84378
128,136,136,64,3,4,1,1,32,1,4,4,1.09568
128,136,136,64,3,1,2,8,32,1,1,32,0.96666
128,136,136,64,3,4,2,4,32,4,1,16,1.28666
128,136,136,64,3,4,1,1,32,2,2,16,2.78118
128,136,136,64,3,4,4,8,32,2,1,32,2.30912
128,136,136,64,3,2,2,4,32,4,2,1,0.48846500000000004
128,136,136,64,3,1,1,1,32,2,4,2,1.47453
128,136,136,64,3,2,1,17,32,4,1,4,0.33382
128,136,136,64,3,1,8,8,32,1,1,16,0.9308000000000001
128,136,136,64,3,4,2,8,32,4,1,16,0.90419
128,136,136,64,3,4,1,1,32,4,8,32,4.4288
128,136,136,64,3,2,1,1,32,1,2,8,1.99475
128,136,136,64,3,2,2,8,32,4,1,4,0.42189
128,136,136,64,3,1,2,17,32,1,1,16,0.44955500000000004
128,136,136,64,3,2,1,1,32,1,8,32,3.76218
128,136,136,64,3,4,1,17,32,4,1,32,0.81408
128,136,136,64,3,1,4,4,32,2,1,1,0.40653
128,136,136,64,3,4,1,8,32,2,1,8,0.54733
128,136,136,64,3,2,4,8,32,1,1,1,0.35123
128,136,136,64,3,2,2,4,32,4,1,16,1.17146
128,136,136,64,3,2,2,17,32,4,1,32,0.8663
128,136,136,64,3,2,1,17,32,4,1,32,0.7639
128,136,136,64,3,1,1,8,32,2,1,4,0.4649
128,136,136,64,3,1,2,8,32,1,1,2,0.349695
128,136,136,64,3,4,2,4,32,1,2,4,1.31021
128,136,136,64,3,1,1,17,32,4,1,1,0.337935
128,136,136,64,3,2,1,1,32,4,4,16,2.547725
128,136,136,64,3,4,1,1,32,1,8,32,3.70995
128,136,136,64,3,2,1,2,32,2,1,8,1.52115
128,136,136,64,3,1,2,2,32,2,1,8,1.29331
128,136,136,64,3,1,1,2,32,1,1,8,1.97837
128,136,136,64,3,2,1,1,32,4,8,32,4.59264
128,136,136,64,3,2,2,4,32,2,1,4,1.1049
128,136,136,64,3,4,1,2,32,8,1,8,1.49094
128,136,136,64,3,1,2,2,32,4,2,4,0.77517
128,136,136,64,3,2,1,8,32,1,1,4,0.4823
128,136,136,64,3,2,1,1,32,2,4,32,4.248060000000001
128,136,136,64,3,4,2,4,32,4,1,32,1.94458
128,136,136,64,3,2,2,17,32,4,1,8,0.41165
128,136,136,64,3,1,1,1,32,2,1,1,1.85446
128,136,136,64,3,2,2,2,32,2,1,1,2.1795999999999998
128,136,136,64,3,4,2,2,32,4,2,8,2.438655
128,136,136,64,3,2,2,4,32,4,1,32,1.93126
128,136,136,64,3,4,1,1,32,4,2,2,1.0572949999999999
128,136,136,64,3,1,1,4,32,8,1,2,0.7183550000000001
128,136,136,64,3,1,1,2,32,8,2,1,0.81256
128,136,136,64,3,4,1,2,32,8,4,2,1.14792
128,136,136,64,3,1,1,4,32,2,1,8,1.08954
128,136,136,64,3,2,4,8,32,2,1,8,0.521745
128,136,136,64,3,4,2,4,32,4,1,4,1.2052450000000001
128,136,136,64,3,2,1,4,32,1,2,2,0.628225
128,136,136,64,3,2,1,4,32,4,1,2,0.6441
128,136,136,64,3,2,4,4,32,2,1,32,1.800205
128,136,136,64,3,2,1,4,32,4,2,16,1.01789
128,136,136,64,3,2,4,4,32,1,2,32,1.15048
128,136,136,64,3,2,2,2,32,4,4,4,2.10072
128,136,136,64,3,2,1,1,32,8,1,32,7.97389
128,136,136,64,3,2,2,4,32,1,2,8,0.62362
128,136,136,64,3,2,1,4,32,2,2,1,0.58266
128,136,136,64,3,2,1,2,32,8,1,16,2.418705
128,136,136,64,3,4,1,2,32,4,2,32,2.77814
128,136,136,64,3,1,1,2,32,8,4,4,1.00813
128,136,136,64,3,1,1,1,32,1,1,4,2.88566
128,136,136,64,3,2,1,1,32,2,4,2,1.14586
128,136,136,64,3,1,4,8,32,2,1,4,0.37581
128,136,136,64,3,2,1,2,32,2,2,8,1.10285
128,136,136,64,3,2,2,2,32,2,1,8,2.08589
128,136,136,64,3,4,1,2,32,1,4,8,1.0757249999999998
128,136,136,64,3,1,1,4,32,2,1,32,2.50061
128,136,136,64,3,1,1,1,32,1,1,16,5.40672
128,136,136,64,3,2,1,4,32,1,1,2,0.75368
128,136,136,64,3,2,4,4,32,2,1,8,0.79616
128,136,136,64,3,1,2,2,32,2,1,1,0.73368
128,136,136,64,3,1,4,17,32,2,1,4,0.38298
128,136,136,64,3,4,1,1,32,4,2,8,1.70701
128,136,136,64,3,2,1,1,32,2,2,32,5.34429
128,136,136,64,3,2,1,4,32,1,2,1,0.62464
128,136,136,64,3,4,2,8,32,2,1,32,1.480175
128,136,136,64,3,4,2,2,32,2,2,4,2.534925
128,136,136,64,3,2,1,4,32,2,2,16,1.02912
128,136,136,64,3,1,1,4,32,4,1,2,0.71373
128,136,136,64,3,1,2,4,32,4,2,16,0.93491
128,136,136,64,3,2,1,4,32,8,2,16,1.05677
128,136,136,64,3,2,1,2,32,4,4,1,0.68096
128,136,136,64,3,1,1,8,32,1,1,1,0.5212
128,136,136,64,3,2,2,4,32,2,1,2,1.21344
128,136,136,64,3,4,1,1,32,1,8,16,2.07258
128,136,136,64,3,4,1,2,32,8,2,4,1.158655
128,136,136,64,3,1,1,4,32,2,1,1,0.72704
128,136,136,64,3,1,1,17,32,2,1,32,0.78131
128,136,136,64,3,4,1,2,32,4,4,16,1.452045
128,136,136,64,3,4,2,2,32,4,2,2,2.3172949999999997
128,136,136,64,3,4,2,2,32,1,1,1,1.53498
128,136,136,64,3,4,1,1,32,4,2,32,5.05139
128,136,136,64,3,2,1,8,32,8,1,2,0.3968
128,136,136,64,3,1,2,2,32,2,1,2,0.79053
128,136,136,64,3,2,1,1,32,1,1,4,2.24768
128,136,136,64,3,1,2,2,32,2,2,8,0.99328
128,136,136,64,3,1,1,2,32,1,4,1,0.73421
128,136,136,64,3,2,4,8,32,1,1,2,0.38502
128,136,136,64,3,2,1,17,32,2,1,4,0.33896000000000004
128,136,136,64,3,2,2,2,32,2,4,4,2.138115
128,136,136,64,3,2,2,8,32,4,1,16,0.74344
128,136,136,64,3,1,1,1,32,1,8,32,4.145135
