K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
32,544,544,3,3,1,1,2,32,1,1,3,1.46842
32,544,544,3,3,1,2,2,32,2,1,1,0.49459
32,544,544,3,3,1,1,2,32,1,8,3,0.64822
32,544,544,3,3,1,1,4,32,8,2,3,0.4823
32,544,544,3,3,1,2,2,32,4,1,3,1.11411
32,544,544,3,3,1,2,2,32,1,8,3,0.384
32,544,544,3,3,1,4,4,32,1,2,3,0.32051
32,544,544,3,3,1,2,2,32,2,2,3,0.69837
32,544,544,3,3,1,1,17,32,4,1,3,0.23757
32,544,544,3,3,1,2,17,32,8,1,3,0.281615
32,544,544,3,3,1,2,2,32,1,8,1,0.21299
32,544,544,3,3,1,1,2,32,8,4,3,0.84275
32,544,544,3,3,1,1,1,32,2,2,1,0.74445
32,544,544,3,3,1,2,8,32,1,2,1,0.13824
32,544,544,3,3,1,4,17,32,4,1,1,0.18022
32,544,544,3,3,1,1,17,32,1,1,3,0.23658
32,544,544,3,3,1,2,2,32,8,1,1,0.49766
32,544,544,3,3,1,2,8,32,4,2,3,0.22838
32,544,544,3,3,1,1,4,32,8,4,1,0.26470000000000005
32,544,544,3,3,1,1,4,32,8,1,1,0.34512
32,544,544,3,3,1,2,2,32,4,8,3,0.446445
32,544,544,3,3,1,1,8,32,8,2,3,0.28061
32,544,544,3,3,1,2,8,32,2,2,1,0.13619
32,544,544,3,3,1,1,2,32,8,2,1,0.41677
32,544,544,3,3,1,1,4,32,4,4,1,0.22888
32,544,544,3,3,1,1,4,32,4,1,3,0.67686
32,544,544,3,3,1,1,2,32,4,1,1,0.58675
32,544,544,3,3,1,1,4,32,1,1,3,0.74858
32,544,544,3,3,1,1,1,32,8,1,1,1.03526
32,544,544,3,3,1,1,2,32,4,2,3,0.908305
32,544,544,3,3,1,1,4,32,8,4,3,0.44544
32,544,544,3,3,1,1,4,32,1,4,1,0.21405
32,544,544,3,3,1,2,2,32,2,4,3,0.47718
32,544,544,3,3,1,1,2,32,1,1,1,0.65128
32,544,544,3,3,1,1,8,32,1,2,3,0.268305
32,544,544,3,3,1,4,4,32,2,2,3,0.31949
32,544,544,3,3,1,2,4,32,8,1,3,0.58163
32,544,544,3,3,1,1,1,32,2,2,3,1.88006
32,544,544,3,3,1,2,2,32,4,1,1,0.49357
32,544,544,3,3,1,1,8,32,4,2,1,0.14438
32,544,544,3,3,1,2,2,32,4,8,1,0.25702
32,544,544,3,3,1,1,1,32,4,4,1,0.6513
32,544,544,3,3,1,2,4,32,1,1,1,0.29133
32,544,544,3,3,1,1,2,32,1,2,1,0.42291
32,544,544,3,3,1,1,1,32,16,2,3,2.03571
32,544,544,3,3,1,1,16,32,16,1,1,0.21197
32,544,544,3,3,1,2,2,32,16,1,3,1.11619
32,544,544,3,3,1,1,1,32,1,16,3,1.33533
32,544,544,3,3,1,1,1,32,8,4,1,0.76698
32,544,544,3,3,1,4,4,32,2,4,1,0.15158
32,544,544,3,3,1,2,2,32,8,2,3,0.70042
32,544,544,3,3,1,2,4,32,4,2,3,0.36458
32,544,544,3,3,1,2,2,32,4,2,3,0.69533
32,544,544,3,3,1,2,2,32,8,4,1,0.28059500000000004
32,544,544,3,3,1,4,4,32,4,4,3,0.24371
32,544,544,3,3,1,1,4,32,1,1,1,0.39219
32,544,544,3,3,1,1,2,32,16,1,3,1.33632
32,544,544,3,3,1,2,2,32,8,1,3,1.112595
32,544,544,3,3,1,2,16,32,8,1,3,0.27238
32,544,544,3,3,1,1,2,32,2,4,3,0.72806
32,544,544,3,3,1,1,8,32,1,1,3,0.39325
32,544,544,3,3,1,2,2,32,1,1,3,1.1643050000000001
32,544,544,3,3,1,1,1,32,1,1,3,3.04232
32,544,544,3,3,1,1,1,32,1,2,1,0.77466
32,544,544,3,3,1,1,8,32,2,1,3,0.36147
32,544,544,3,3,1,1,2,32,4,4,3,0.74342
32,544,544,3,3,1,1,1,32,1,16,1,0.59088
32,544,544,3,3,1,1,1,32,2,16,3,1.57082
32,544,544,3,3,1,1,17,32,4,1,1,0.14848
32,544,544,3,3,1,1,8,32,4,2,3,0.268305
32,544,544,3,3,1,2,2,32,16,2,1,0.386575
32,544,544,3,3,1,8,8,32,1,1,3,0.54685
32,544,544,3,3,1,2,17,32,4,1,3,0.24883
32,544,544,3,3,1,8,8,32,2,1,1,0.23859
32,544,544,3,3,1,1,2,32,4,2,1,0.40296
32,544,544,3,3,1,1,1,32,1,8,1,0.55709
32,544,544,3,3,1,4,4,32,8,1,1,0.23041499999999998
32,544,544,3,3,1,2,4,32,2,4,1,0.24477
32,544,544,3,3,1,2,2,32,1,1,1,0.52224
32,544,544,3,3,1,4,8,32,2,1,1,0.17309
32,544,544,3,3,1,1,8,32,4,1,3,0.35942
32,544,544,3,3,1,1,16,32,2,1,3,0.23654
32,544,544,3,3,1,2,4,32,1,2,3,0.36864
32,544,544,3,3,1,1,8,32,16,2,3,0.38403
32,544,544,3,3,1,1,8,32,1,1,1,0.19251
32,544,544,3,3,1,1,2,32,2,1,1,0.60317
32,544,544,3,3,1,2,4,32,2,2,1,0.27137500000000003
32,544,544,3,3,1,2,8,32,2,1,3,0.31232
32,544,544,3,3,1,2,4,32,2,4,3,0.256
32,544,544,3,3,1,4,4,32,2,2,1,0.1536
32,544,544,3,3,1,1,2,32,8,1,1,0.58064
32,544,544,3,3,1,1,1,32,2,8,1,0.6185
32,544,544,3,3,1,2,2,32,4,4,3,0.48947
32,544,544,3,3,1,2,8,32,1,1,1,0.14544
32,544,544,3,3,1,1,2,32,4,4,1,0.35533
32,544,544,3,3,1,1,2,32,4,8,3,0.778255
32,544,544,3,3,1,1,1,32,4,4,3,1.5319
32,544,544,3,3,1,2,2,32,16,1,1,0.510995
32,544,544,3,3,1,1,2,32,1,2,3,0.91853
32,544,544,3,3,1,2,4,32,4,4,3,0.26419
32,544,544,3,3,1,4,16,32,1,1,3,0.31744
32,544,544,3,3,1,4,17,32,2,1,3,0.3144
32,544,544,3,3,1,4,4,32,4,2,3,0.33792
32,544,544,3,3,1,4,17,32,2,1,1,0.1751
32,544,544,3,3,1,1,16,32,4,1,3,0.23248
32,544,544,3,3,1,1,2,32,8,1,3,1.33018
32,544,544,3,3,1,4,8,32,4,2,3,0.27441499999999996
32,544,544,3,3,1,1,1,32,8,2,1,0.77107
32,544,544,3,3,1,1,4,32,4,4,3,0.38912
32,544,544,3,3,1,2,16,32,4,1,1,0.15155
32,544,544,3,3,1,2,4,32,4,2,1,0.27444999999999997
32,544,544,3,3,1,4,17,32,4,1,3,0.36966
32,544,544,3,3,1,1,8,32,8,1,3,0.361485
32,544,544,3,3,1,2,4,32,8,1,1,0.29802
32,544,544,3,3,1,1,1,32,4,8,3,1.60819
32,544,544,3,3,1,2,2,32,1,2,3,0.70349
32,544,544,3,3,1,1,2,32,1,4,3,0.71574
32,544,544,3,3,1,4,17,32,1,1,1,0.17818
32,544,544,3,3,1,2,2,32,4,4,1,0.25706
32,544,544,3,3,1,4,8,32,4,1,1,0.1649
32,544,544,3,3,1,1,17,32,1,1,1,0.14541
32,544,544,3,3,1,2,4,32,8,2,3,0.368655
32,544,544,3,3,1,1,8,32,8,1,1,0.17206
32,544,544,3,3,1,1,1,32,2,8,3,1.41005
32,544,544,3,3,1,1,17,32,16,1,1,0.162835
32,544,544,3,3,1,1,1,32,1,1,1,1.18272
32,544,544,3,3,1,4,4,32,4,1,1,0.21811
32,544,544,3,3,1,1,8,32,1,2,1,0.15875
32,544,544,3,3,1,1,8,32,4,1,1,0.16795500000000002
32,544,544,3,3,1,1,8,32,16,1,3,0.37274
32,544,544,3,3,1,4,8,32,1,1,3,0.35635
32,544,544,3,3,1,1,1,32,16,1,1,1.05523
32,544,544,3,3,1,2,4,32,4,1,1,0.288785
32,544,544,3,3,1,1,8,32,2,2,1,0.140305
32,544,544,3,3,1,4,16,32,2,1,3,0.31744
32,544,544,3,3,1,2,8,32,1,1,3,0.31542
32,544,544,3,3,1,1,1,32,1,2,3,1.8985
32,544,544,3,3,1,8,8,32,4,1,1,0.28468499999999997
32,544,544,3,3,1,4,8,32,8,1,1,0.19357
32,544,544,3,3,1,2,4,32,4,4,1,0.25597
32,544,544,3,3,1,8,8,32,1,1,1,0.23859
32,544,544,3,3,1,1,4,32,16,2,1,0.28776
32,544,544,3,3,1,1,8,32,8,2,1,0.15357
32,544,544,3,3,1,2,17,32,2,1,3,0.244755
32,544,544,3,3,1,8,8,32,1,2,1,0.16285
32,544,544,3,3,1,1,4,32,8,2,1,0.26112
32,544,544,3,3,1,2,16,32,1,1,3,0.21809499999999998
32,544,544,3,3,1,1,1,32,4,1,3,2.7699350000000003
32,544,544,3,3,1,1,4,32,16,1,3,0.68301
32,544,544,3,3,1,1,1,32,1,4,1,0.59805
