K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,28,28,128,3,2,7,7,32,4,1,8,0.11827
128,28,28,128,3,4,1,7,32,1,1,4,0.08806
128,28,28,128,3,4,1,2,32,2,14,1,0.44032
128,28,28,128,3,4,1,1,32,4,4,32,0.22528
128,28,28,128,3,2,1,4,32,2,7,4,0.0809
128,28,28,128,3,1,1,4,32,1,1,16,0.11366
128,28,28,128,3,1,1,7,32,7,2,8,0.0768
128,28,28,128,3,1,2,7,32,2,4,4,0.04915
128,28,28,128,3,1,2,4,32,1,1,16,0.08704
128,28,28,128,3,2,1,4,32,2,1,32,0.14029
128,28,28,128,3,1,1,1,32,7,1,32,0.4096
128,28,28,128,3,4,2,14,32,2,2,32,0.069615
128,28,28,128,3,1,1,1,32,1,14,4,0.15155
128,28,28,128,3,4,1,1,32,2,14,1,0.2816
128,28,28,128,3,2,1,28,32,2,1,1,0.21656
128,28,28,128,3,4,1,1,32,14,2,2,0.16077
128,28,28,128,3,1,2,2,32,7,2,32,0.13926
128,28,28,128,3,1,1,28,32,4,1,4,0.05731
128,28,28,128,3,1,1,4,32,1,7,2,0.0768
128,28,28,128,3,1,1,14,32,1,2,4,0.0512
128,28,28,128,3,2,1,1,32,7,4,32,0.27136
128,28,28,128,3,1,1,2,32,7,1,2,0.10342
128,28,28,128,3,1,4,4,32,1,7,2,0.08499
128,28,28,128,3,2,2,4,32,2,7,1,0.2601
128,28,28,128,3,4,1,1,32,4,4,8,0.1239
128,28,28,128,3,4,1,2,32,2,14,16,0.14436500000000002
128,28,28,128,3,4,4,7,32,1,2,8,0.12134500000000001
128,28,28,128,3,2,2,7,32,7,2,16,0.06349
128,28,28,128,3,1,1,4,32,4,7,1,0.19251
128,28,28,128,3,1,2,2,32,7,2,2,0.10957
128,28,28,128,3,1,2,2,32,2,14,4,0.07987
128,28,28,128,3,4,1,1,32,2,14,32,0.24831999999999999
128,28,28,128,3,2,1,2,32,1,14,8,0.08192
128,28,28,128,3,4,1,7,32,14,1,4,0.12595
128,28,28,128,3,4,1,28,32,1,1,2,0.2703
128,28,28,128,3,4,2,2,32,14,1,32,0.258035
128,28,28,128,3,2,1,2,32,1,14,32,0.12902
128,28,28,128,3,4,1,1,32,4,1,2,0.13926
128,28,28,128,3,1,2,4,32,2,1,2,0.08499
128,28,28,128,3,4,2,2,32,14,1,4,0.19968
