K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
64,56,56,64,3,1,1,1,32,2,14,32,0.45158
64,56,56,64,3,1,2,7,32,7,1,16,0.07165
64,56,56,64,3,2,1,1,32,7,4,16,0.26624
64,56,56,64,3,1,1,7,32,8,2,2,0.07373
64,56,56,64,3,2,2,2,32,4,7,4,0.15155
64,56,56,64,3,1,1,14,32,7,2,8,0.05222
64,56,56,64,3,2,1,4,32,4,7,8,0.0768
64,56,56,64,3,1,2,14,32,7,1,32,0.07782
64,56,56,64,3,2,4,4,32,7,1,1,0.17715
64,56,56,64,3,2,1,1,32,7,1,16,0.36454
64,56,56,64,3,1,1,1,32,4,1,8,0.26726
64,56,56,64,3,1,4,7,32,7,1,16,0.08192
64,56,56,64,3,2,4,4,32,7,1,16,0.1393
64,56,56,64,3,1,1,1,32,4,4,16,0.25907
64,56,56,64,3,1,1,14,32,8,2,32,0.07064000000000001
64,56,56,64,3,2,2,4,32,2,7,4,0.06451
64,56,56,64,3,2,1,4,32,4,7,32,0.14234
64,56,56,64,3,1,1,8,32,8,1,32,0.10646
64,56,56,64,3,1,1,28,32,2,1,2,0.05837
64,56,56,64,3,2,1,1,32,4,7,8,0.180205
64,56,56,64,3,2,1,1,32,1,8,8,0.13722
64,56,56,64,3,2,2,7,32,14,1,32,0.14232
64,56,56,64,3,2,1,28,32,1,1,16,0.05021
64,56,56,64,3,1,2,8,32,7,1,32,0.09933
64,56,56,64,3,1,2,7,32,1,2,16,0.0553
64,56,56,64,3,1,4,14,32,1,1,32,0.09114
64,56,56,64,3,2,1,1,32,4,8,16,0.24371
64,56,56,64,3,2,2,28,32,1,1,16,0.061454999999999996
64,56,56,64,3,1,1,1,32,4,2,4,0.16384
64,56,56,64,3,1,1,7,32,8,4,16,0.09523
64,56,56,64,3,2,1,4,32,7,2,32,0.15872
64,56,56,64,3,1,1,1,32,4,8,2,0.16691
64,56,56,64,3,2,1,28,32,1,1,2,0.06554
64,56,56,64,3,1,2,2,32,2,14,16,0.10138
64,56,56,64,3,2,1,1,32,2,14,4,0.14541
64,56,56,64,3,1,1,4,32,1,2,1,0.08755
64,56,56,64,3,2,1,7,32,14,2,2,0.09626
64,56,56,64,3,2,1,4,32,4,2,4,0.06454
64,56,56,64,3,2,1,1,32,14,1,2,0.15155
64,56,56,64,3,2,1,2,32,4,7,4,0.09421
64,56,56,64,3,2,7,7,32,1,1,8,0.09216
64,56,56,64,3,1,4,4,32,1,1,2,0.06861
64,56,56,64,3,1,1,7,32,7,2,32,0.10494500000000001
64,56,56,64,3,2,1,14,32,4,2,8,0.04301
64,56,56,64,3,2,1,2,32,2,2,32,0.24061
64,56,56,64,3,2,2,4,32,1,7,4,0.05734
64,56,56,64,3,2,4,14,32,1,1,4,0.09421
64,56,56,64,3,1,2,2,32,1,14,1,0.08806
64,56,56,64,3,2,2,2,32,7,1,16,0.27238
64,56,56,64,3,2,1,14,32,8,2,8,0.06246
64,56,56,64,3,1,2,7,32,2,1,4,0.04915
64,56,56,64,3,1,7,8,32,1,1,4,0.07066
64,56,56,64,3,2,2,2,32,4,2,16,0.23962
64,56,56,64,3,2,1,2,32,2,7,32,0.20173
64,56,56,64,3,1,1,2,32,2,14,8,0.11469
64,56,56,64,3,2,1,14,32,2,1,16,0.05632
64,56,56,64,3,2,2,2,32,1,2,16,0.22784
64,56,56,64,3,1,2,2,32,14,1,32,0.31488
64,56,56,64,3,2,2,7,32,14,1,4,0.07576
64,56,56,64,3,2,2,4,32,1,7,32,0.10342
64,56,56,64,3,2,1,1,32,2,1,16,0.37274
