K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
32,108,108,3,3,1,3,3,32,2,3,1,0.016434999999999998
32,108,108,3,3,1,3,9,32,6,2,3,0.01946
32,108,108,3,3,1,1,1,32,1,3,1,0.03482
32,108,108,3,3,1,4,9,32,1,3,1,0.01843
32,108,108,3,3,1,1,1,32,1,3,3,0.07168
32,108,108,3,3,1,1,4,32,9,3,3,0.0287
32,108,108,3,3,1,3,9,32,6,2,1,0.01946
32,108,108,3,3,1,1,18,32,12,1,1,0.01536
32,108,108,3,3,1,6,9,32,6,1,3,0.03072
32,108,108,3,3,1,2,2,32,6,3,3,0.03174
32,108,108,3,3,1,1,9,32,4,1,1,0.01536
32,108,108,3,3,1,2,3,32,6,3,1,0.01946
32,108,108,3,3,1,2,2,32,2,1,3,0.05427
32,108,108,3,3,1,2,3,32,1,4,3,0.0215
32,108,108,3,3,1,3,18,32,6,1,3,0.02048
32,108,108,3,3,1,3,4,32,12,1,3,0.03994
32,108,108,3,3,1,2,2,32,1,3,1,0.02048
32,108,108,3,3,1,3,9,32,2,1,1,0.01946
32,108,108,3,3,1,1,27,32,3,1,1,0.01434
32,108,108,3,3,1,2,9,32,6,1,1,0.01843
32,108,108,3,3,1,1,3,32,2,4,3,0.028159999999999998
32,108,108,3,3,1,1,2,32,6,3,1,0.02662
32,108,108,3,3,1,1,2,32,1,6,1,0.02355
32,108,108,3,3,1,2,2,32,1,9,1,0.01843
32,108,108,3,3,1,2,18,32,3,1,1,0.01843
32,108,108,3,3,1,2,3,32,2,1,3,0.03994
32,108,108,3,3,1,1,6,32,1,3,1,0.01536
32,108,108,3,3,1,2,9,32,2,2,1,0.01434
32,108,108,3,3,1,4,4,32,1,3,1,0.01741
32,108,108,3,3,1,2,18,32,3,1,3,0.01741
32,108,108,3,3,1,3,9,32,2,1,3,0.02253
32,108,108,3,3,1,2,9,32,9,1,3,0.02048
32,108,108,3,3,1,3,6,32,6,1,3,0.02765
32,108,108,3,3,1,3,9,32,1,3,1,0.01434
32,108,108,3,3,1,2,2,32,3,9,3,0.02867
32,108,108,3,3,1,1,3,32,6,1,1,0.02662
32,108,108,3,3,1,3,6,32,1,3,1,0.01434
32,108,108,3,3,1,6,6,32,1,1,1,0.0297
32,108,108,3,3,1,1,1,32,12,2,1,0.04608
32,108,108,3,3,1,2,9,32,1,2,1,0.01434
32,108,108,3,3,1,3,3,32,4,2,1,0.0215
32,108,108,3,3,1,1,2,32,1,9,1,0.02458
32,108,108,3,3,1,3,4,32,9,1,1,0.0256
32,108,108,3,3,1,2,4,32,9,3,1,0.01946
32,108,108,3,3,1,1,1,32,9,3,1,0.04202
32,108,108,3,3,1,3,6,32,2,2,3,0.01946
32,108,108,3,3,1,2,2,32,2,6,1,0.01946
32,108,108,3,3,1,2,18,32,1,1,1,0.01741
32,108,108,3,3,1,1,2,32,1,3,3,0.03891
32,108,108,3,3,1,3,3,32,2,9,3,0.02352
32,108,108,3,3,1,2,6,32,1,3,1,0.01434
32,108,108,3,3,1,2,2,32,6,1,3,0.05427
32,108,108,3,3,1,2,9,32,1,1,3,0.02048
32,108,108,3,3,1,6,6,32,2,2,1,0.0215
32,108,108,3,3,1,1,2,32,9,3,3,0.04608
32,108,108,3,3,1,1,12,32,9,1,1,0.01638
32,108,108,3,3,1,1,3,32,4,4,3,0.0297
32,108,108,3,3,1,2,12,32,9,1,3,0.02659
32,108,108,3,3,1,4,9,32,1,2,3,0.01741
32,108,108,3,3,1,1,9,32,12,2,3,0.02662
32,108,108,3,3,1,1,6,32,4,1,3,0.02662
32,108,108,3,3,1,1,1,32,3,2,3,0.09421
32,108,108,3,3,1,1,2,32,6,3,3,0.04301
32,108,108,3,3,1,3,9,32,6,1,1,0.02048
32,108,108,3,3,1,1,2,32,4,2,3,0.04403
32,108,108,3,3,1,1,3,32,2,6,1,0.0215
32,108,108,3,3,1,3,9,32,3,3,3,0.01434
32,108,108,3,3,1,1,3,32,6,4,3,0.033805
32,108,108,3,3,1,6,9,32,3,2,3,0.02048
32,108,108,3,3,1,3,3,32,3,3,1,0.01635
32,108,108,3,3,1,3,3,32,4,4,1,0.01843
32,108,108,3,3,1,2,3,32,2,9,1,0.01792
32,108,108,3,3,1,2,9,32,6,3,3,0.02048
32,108,108,3,3,1,9,9,32,2,1,3,0.03789
32,108,108,3,3,1,1,2,32,6,2,1,0.02662
32,108,108,3,3,1,2,2,32,3,1,1,0.03072
32,108,108,3,3,1,1,2,32,6,1,3,0.06042
32,108,108,3,3,1,6,12,32,1,1,3,0.02867
32,108,108,3,3,1,1,2,32,3,9,3,0.04198
32,108,108,3,3,1,1,3,32,4,6,1,0.02662
32,108,108,3,3,1,1,9,32,3,1,3,0.0215
32,108,108,3,3,1,2,6,32,9,3,3,0.02253
32,108,108,3,3,1,3,9,32,3,1,3,0.02253
32,108,108,3,3,1,1,2,32,2,6,3,0.03686
32,108,108,3,3,1,1,1,32,4,2,3,0.08195
32,108,108,3,3,1,1,3,32,1,2,1,0.02352
32,108,108,3,3,1,3,6,32,1,2,3,0.01946
32,108,108,3,3,1,1,9,32,9,2,3,0.02048
32,108,108,3,3,1,1,1,32,3,9,1,0.03891
32,108,108,3,3,1,2,6,32,9,2,1,0.01638
32,108,108,3,3,1,1,3,32,3,9,3,0.03072
32,108,108,3,3,1,4,4,32,1,1,1,0.0256
32,108,108,3,3,1,2,2,32,2,3,3,0.0297
32,108,108,3,3,1,3,3,32,12,2,1,0.0215
32,108,108,3,3,1,3,6,32,6,3,3,0.0215
32,108,108,3,3,1,1,1,32,2,4,1,0.03379
32,108,108,3,3,1,6,6,32,2,3,3,0.01946
32,108,108,3,3,1,2,6,32,6,3,1,0.01536
32,108,108,3,3,1,2,12,32,3,1,3,0.01946
32,108,108,3,3,1,1,6,32,3,1,3,0.02662
32,108,108,3,3,1,1,4,32,9,3,1,0.0215
32,108,108,3,3,1,3,6,32,2,1,1,0.02048
32,108,108,3,3,1,3,6,32,4,1,1,0.02099
32,108,108,3,3,1,2,2,32,9,3,3,0.03379
32,108,108,3,3,1,1,2,32,4,6,1,0.02662
32,108,108,3,3,1,1,6,32,1,3,3,0.01946
32,108,108,3,3,1,3,9,32,4,2,1,0.01741
32,108,108,3,3,1,3,3,32,9,1,1,0.02458
32,108,108,3,3,1,2,12,32,2,1,3,0.01942
32,108,108,3,3,1,1,3,32,6,1,3,0.04403
32,108,108,3,3,1,1,2,32,3,9,1,0.0256
32,108,108,3,3,1,1,6,32,12,1,1,0.02048
32,108,108,3,3,1,6,6,32,1,3,3,0.01843
32,108,108,3,3,1,1,9,32,1,3,1,0.0143
32,108,108,3,3,1,2,4,32,3,1,3,0.03277
32,108,108,3,3,1,1,6,32,12,1,3,0.02662
32,108,108,3,3,1,1,2,32,3,2,1,0.02765
